row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20240710_CVOL_mapp_01_82_blk.mzML Peak height,20240710_CVOL_mapp_01_82_006.mzML Peak height,20240710_CVOL_mapp_01_82_010.mzML Peak height,20240710_CVOL_mapp_01_82_008.mzML Peak height,20240710_CVOL_mapp_01_82_005.mzML Peak height,20240710_CVOL_mapp_01_82_015.mzML Peak height,20240710_CVOL_mapp_01_82_007.mzML Peak height,20240710_CVOL_mapp_01_82_014.mzML Peak height,20240710_CVOL_mapp_01_82_011.mzML Peak height,20240710_CVOL_mapp_01_82_003.mzML Peak height,20240710_CVOL_mapp_01_82_009.mzML Peak height,20240710_CVOL_mapp_01_82_013.mzML Peak height,20240710_CVOL_mapp_01_82_001.mzML Peak height,20240710_CVOL_mapp_01_82_002.mzML Peak height,20240710_CVOL_mapp_01_82_004.mzML Peak height,20240710_CVOL_mapp_01_82_012.mzML Peak height,20240710_CVOL_mapp_01_82_qc_pre_00.mzML Peak height,20240710_CVOL_mapp_01_82_qc_01.mzML Peak height,20240710_CVOL_mapp_01_82_qc_pre_02.mzML Peak height,20240710_CVOL_mapp_01_82_qc_04.mzML Peak height,20240710_CVOL_mapp_01_82_qc_03.mzML Peak height,20240710_CVOL_mapp_01_82_qc_02.mzML Peak height,20240710_CVOL_mapp_01_82_qc_pre_01.mzML Peak height,
408,235.1692848190592,7.4521923,,,,,,,,,,,301114.28,339199.8,346855.0,308888.06,294252.75,316894.1,367053.47,329889.12,308848.62,324309.34,332468.44,346739.72,334877.62,350167.72,311094.97,312120.47,323342.22,321104.12,325922.34,353260.75,342046.47,318081.8,319327.5,
409,267.1719580909911,7.454288,,,,,,,,,,,364539.97,452161.44,439204.47,436780.03,435582.03,423882.6,430556.84,411698.2,434571.94,419358.56,465395.75,450693.1,447890.2,449030.44,439308.66,452537.62,870601.56,1030877.0,982871.1,1180930.6,1069780.8,951063.25,906056.06,
410,249.18495081885703,7.4771695,,,,,,,,,,,218886.62,216007.06,223211.28,209334.78,209206.86,223965.25,243506.86,243946.0,237448.06,209640.11,228132.11,220640.1,225611.44,245411.95,239664.72,221297.92,231149.16,235203.31,232476.61,215257.4,230844.0,219532.72,213926.23,
411,524.3713788310483,7.7069964,,,,,,,,,,,0,0,0,0,0,95252.31,99626.016,247085.55,408993.53,275178.5,278031.16,367239.56,580563.56,157097.08,498035.47,133679.66,111959.36,156500.3,134759.1,186562.16,181460.58,162786.62,139540.5,
412,298.2740815801219,7.709856,,,,,,,,,,,0,0,0,0,0,54216.547,136357.3,152518.5,301215.38,70069.56,307836.44,94923.625,185056.86,0,258885.77,87493.12,97400.22,131600.05,107793.04,179543.47,144525.61,144871.86,109258.516,
413,281.17233624279976,7.7865887,,,,,,,,,,,455606.78,296122.66,219728.95,212439.42,223743.36,194746.36,211633.28,162589.14,225466.83,169555.78,314350.5,264919.8,243414.45,301089.56,208990.08,242114.05,361867.0,281781.53,317103.12,196059.22,182035.03,209656.8,313987.84,
414,259.19045465797626,7.786967,,,,,,,,,,,1133530.8,871539.75,755577.25,711574.06,761705.0,655892.4,698853.7,614672.75,801732.1,669621.9,884600.06,773726.0,802860.6,875037.3,664133.9,772358.75,981921.25,899505.6,973874.44,619422.44,686651.75,728325.7,965347.44,
415,467.31358143706933,7.882687,,,,,,,,,,,0,0,57885.855,0,0,138301.19,220459.39,257752.75,350230.38,216836.5,318876.84,314728.5,286505.28,224316.31,386752.28,201581.81,150857.84,201229.08,180801.52,246356.4,239459.83,235611.03,192979.1,
416,279.1591287646929,7.9270515,,,,,,,,,,,1087022.8,1083049.5,1170085.6,1068450.6,1117578.4,1255190.2,1543208.6,1134403.6,1140457.5,1048510.2,1220175.5,1111224.6,1160064.5,1126441.4,1257941.1,1161716.4,1537980.1,1784702.9,1790264.0,2062455.1,1978673.6,1781241.0,1606840.5,
417,149.02339219010756,7.9277277,,,,,,,,,,,434320.38,458526.16,475585.06,482002.34,467442.7,542679.25,623739.75,494758.53,493884.38,469471.2,527575.3,457841.97,507167.0,476337.6,541739.0,465754.28,626014.25,734134.1,747051.7,877506.94,886213.75,772348.7,688230.94,
418,205.08602761674518,7.9305,,,,,,,,,,,119115.66,110015.484,127859.66,125273.91,124747.42,141307.16,172393.9,131083.03,123781.43,121356.48,126197.9,125212.02,133697.64,121304.38,132844.8,128574.0,173959.95,198802.8,205800.77,241770.3,241454.94,208684.1,192274.48,
419,483.3091673058564,7.9914694,,,,,,,,,,,0,0,0,0,0,89074.04,158141.36,156977.8,237074.12,104108.51,199975.12,185751.78,196261.53,78392.234,233797.14,97716.57,185463.95,251539.3,212123.0,270756.03,269478.44,243114.44,204175.48,
420,371.10137470859627,8.199013,,,,,,,,,,,51531.215,69514.9,207192.7,313578.3,105597.36,261031.39,296811.34,223927.95,244610.69,251901.7,111988.375,241892.66,161375.69,154536.98,236498.25,172929.25,51207.7,55897.45,61638.82,259804.03,285215.0,142543.03,54658.7,
421,526.4315986525332,8.412181,,,,,,,,,,,236421.1,256401.19,222427.64,235444.25,233022.34,227453.02,246739.34,205632.11,238261.86,220937.25,219949.5,226017.19,212069.67,196816.7,225204.88,236963.3,226456.88,222113.28,236780.44,212819.23,243651.0,251556.83,240242.22,
422,482.4053439139788,8.449812,,,,,,,,,,,247872.5,246349.61,263644.7,263533.1,238948.83,234380.44,288546.94,264131.38,235519.7,234514.95,248920.31,271440.4,249368.7,244980.2,295991.9,255928.88,248402.6,252587.44,262993.78,261838.1,265616.2,254752.34,272820.0,
423,377.3207532907088,8.455139,,,,,,,,,,,0,0,0,0,0,65720.25,88345.375,125915.34,235692.17,225536.7,180890.78,249960.77,310757.47,160705.22,308110.28,144157.3,0,55051.617,0,68041.93,67520.84,68114.27,50960.504,
424,438.37904628594595,8.486987,,,,,,,,,,,289700.34,244379.75,261790.92,232841.48,266979.66,234767.44,289371.66,251137.58,267106.97,253458.1,236341.95,272733.5,255415.86,251755.83,267280.3,251477.33,278706.47,240789.31,261256.73,242280.69,237516.75,258500.33,240717.75,
425,394.3527585775484,8.523284,,,,,,,,,,,229887.33,201902.61,209904.62,196744.11,214060.38,202611.5,196106.19,202872.27,183781.75,184557.25,210236.0,210416.03,213667.67,201798.84,196253.9,182115.08,229124.16,219402.81,213750.0,204425.4,191453.52,193068.95,216654.98,
426,523.245861152851,8.623812,,,,,,,,,,,325156.47,0,0,0,0,0,53964.48,0,85518.08,0,96312.48,0,88073.9,0,66318.61,0,0,61578.99,0,68052.68,53519.117,56443.477,0,
427,502.31649768951223,8.62424,,,,,,,,,,,1783671.9,0,53161.812,169208.73,50431.836,0,288879.8,0,486615.6,91080.12,562913.0,0,550370.4,73568.21,450514.1,118805.125,258108.64,270798.06,232945.86,341485.06,266369.8,285884.1,247465.86,
428,485.2899178235981,8.6249895,,,,,,,,,,,750365.8,0,0,82780.984,0,0,137874.48,0,231696.0,0,248886.44,0,257091.88,0,217564.52,58977.883,118637.59,124024.57,104507.68,165054.77,129318.1,142127.14,105507.73,
429,530.3478315651262,8.625099,,,,,,,,,,,410674.3,0,0,73659.96,0,0,130870.125,0,164207.61,0,191569.4,0,174215.17,0,202571.34,0,85682.33,86392.01,62157.97,163994.7,92930.44,83533.15,66028.49,
430,507.2719080205417,8.625376,,,,,,,,,,,786761.9,0,0,77357.51,0,0,132152.84,0,226369.53,0,269317.47,0,236013.31,0,185222.17,57132.52,122006.195,127536.1,105768.64,155256.2,121044.91,134340.05,112903.625,
431,140.068242535,8.714513,,,,,,,,,,,0,0,0,0,0,0,0,0,478433.75,0,554268.9,0,235060.88,0,477131.84,0,0,0,0,0,0,167662.78,0,
432,780.5513398896624,8.714805,,,,,,,,,,,0,57075.504,125742.53,89883.57,0,175078.25,96965.94,0,195423.9,0,74220.62,57761.38,100246.91,0,84072.36,137588.89,0,117303.15,138711.53,101135.3,207421.78,213692.62,123523.93,
433,758.5693771152228,8.715092,,,,,,,,,,,0,0,0,0,0,0,0,0,520835.7,0,161551.9,214134.22,0,0,210546.23,0,0,0,0,0,0,0,0,
434,315.2318517484829,8.753798,,,,,,,,,,,0,0,0,0,0,75773.164,137864.36,152209.34,293079.9,111279.37,299243.44,203161.52,188173.5,98497.15,277593.9,151246.98,109625.37,146851.23,123789.08,242782.33,195552.2,181267.72,118307.67,
435,459.31067175332316,8.754615,,,,,,,,,,,0,74312.016,105381.164,0,94247.766,217175.77,416454.38,415639.28,874104.7,331573.88,996157.7,594668.1,526679.3,279950.78,813064.25,447595.38,322844.47,439839.4,390740.2,684222.44,534908.75,545234.44,386461.06,
436,481.29267703268926,8.755207,,,,,,,,,,,0,233340.11,279473.78,142615.58,195640.64,531153.94,876783.1,666986.1,1407607.0,552512.44,1705553.8,1258524.1,1092656.8,724027.0,1408685.4,971720.5,895734.1,952744.56,869766.75,1286945.4,946131.8,958327.5,856556.4,
437,497.2664881083745,8.755247,,,,,,,,,,,0,79658.76,83815.86,0,57853.867,166005.83,259823.89,179012.67,343323.4,168607.39,414674.16,371324.53,280475.72,242338.81,355131.44,308132.4,278969.53,306284.3,270323.7,379995.88,277747.7,288428.53,268654.12,
438,282.27914918675384,8.776176,,,,,,,,,,,0,0,0,0,0,0,73343.04,89222.13,136972.6,0,131473.81,70978.016,432323.38,0,96195.84,0,55509.695,60604.26,55489.773,80850.57,77564.63,76533.96,50479.223,
439,497.2664981872566,8.884165,,,,,,,,,,,0,0,0,0,0,112027.836,214150.14,126375.42,258874.88,119860.016,287108.7,272450.16,226906.9,171109.62,260363.55,200563.0,222933.94,223264.88,221034.88,253400.2,190467.39,186229.28,219694.19,
440,481.29263361548203,8.885593,,,,,,,,,,,0,101191.73,110680.375,55101.297,99566.23,254544.02,520466.6,342908.84,819584.1,296788.3,861882.1,591359.4,602332.5,320471.78,729188.94,428142.7,463288.7,506180.97,482508.78,567893.75,459712.66,452382.88,481017.3,
441,315.23186748431027,8.885841,,,,,,,,,,,0,0,53825.383,0,0,119773.93,272889.53,240056.98,484554.56,203733.62,513817.03,277929.6,289731.7,139700.22,441180.38,210511.03,184886.11,233727.34,221471.47,301713.6,292054.16,262818.25,212830.58,
442,483.3078700417223,8.902934,,,,,,,,,,,0,0,0,0,0,80764.37,194976.06,130101.84,311589.06,135734.48,341517.62,257149.17,250716.27,216264.06,346032.84,194677.69,168174.72,230596.62,175545.52,262847.2,183944.6,170580.4,169150.4,
443,427.3209928826679,8.909631,,,,,,,,,,,0,0,0,0,0,0,0,61446.35,136213.86,195804.12,104267.68,199945.11,288857.66,127319.266,140067.28,92091.23,0,0,0,0,0,0,0,
444,449.30288229654076,8.911638,,,,,,,,,,,0,0,0,0,0,0,0,0,103382.99,123868.72,75278.75,175904.62,253713.81,111043.71,105983.02,90410.06,0,0,0,0,0,0,0,
445,393.3150784876264,8.9866,,,,,,,,,,,0,0,0,0,0,69409.8,57742.656,70789.984,186487.0,203004.58,147376.84,271956.22,357496.4,200262.52,213492.78,115372.94,0,0,0,57616.25,0,0,0,
446,463.1304984859905,9.096745,,,,,,,,,,,59058.246,0,123262.74,232838.81,67950.89,190970.89,207248.84,139400.08,175523.25,154658.88,84325.586,162207.31,103405.72,112795.7,178554.69,124015.28,0,0,0,179955.86,165186.05,96188.05,0,
447,445.1201711378886,9.097219,,,,,,,,,,,0,0,146175.45,268673.62,75554.33,237231.89,230209.34,175752.12,185404.95,181501.81,87827.99,178166.31,112882.33,133123.58,192007.53,131919.31,0,0,0,210405.22,207053.77,117557.62,0,
448,411.3258802781772,9.108773,,,,,,,,,,,0,0,0,0,0,94315.77,267771.0,259719.17,521945.38,128356.36,461921.47,192531.17,398992.47,95900.8,451125.3,161738.73,136283.33,199013.73,172125.83,275689.97,220651.61,226686.12,161482.17,
449,469.31363959995707,9.134012,,,,,,,,,,,252657.81,222757.69,212264.75,225582.45,203445.83,206262.66,219692.27,197419.6,213809.45,200086.39,222407.06,223657.39,212591.72,208999.92,212177.12,195114.4,236096.8,210872.86,211290.31,214780.45,189532.66,211130.02,218910.83,
450,464.35847388420143,9.134605,,,,,,,,,,,2648462.5,2362103.8,2383215.8,2516290.2,2384418.2,2318415.5,2655065.0,2404325.5,2382637.5,2561668.5,2551117.8,2426632.2,2557369.0,2327649.5,2510903.0,2302776.8,2663059.0,2350402.2,2416132.0,2652512.5,2166451.0,2409875.8,2500047.5,
451,732.5536282627481,9.158606,,,,,,,,,,,0,0,219598.11,0,0,0,215398.27,0,282735.84,0,65671.07,86073.12,195480.0,121512.445,78364.65,204870.08,0,204517.8,223419.22,204221.72,346512.22,0,228897.44,
452,140.06822636543248,9.158707,,,,,,,,,,,0,0,0,0,0,0,201637.23,114751.71,353317.0,0,463273.53,142870.2,237478.22,0,392134.6,152618.61,174093.2,162615.16,155454.58,226464.89,154145.0,158957.95,149955.31,
453,758.5693425512675,9.159094,,,,,,,,,,,0,323494.97,547725.6,338174.53,0,0,374477.2,0,553396.94,0,154554.72,204277.2,332314.8,225949.9,182575.12,446653.6,0,441885.0,459409.22,393992.22,832356.25,846923.5,460226.4,
454,780.5513512843211,9.159133,,,,,,,,,,,0,95883.07,162992.9,104399.1,234249.28,152657.17,111525.53,281933.22,148859.0,270927.03,51884.504,58360.336,83778.5,68161.93,51746.598,127204.2,0,124062.805,128107.22,102893.7,228623.64,226511.11,120572.68,
455,606.4131351976314,9.190591,,,,,,,,,,,0,0,0,0,0,91412.086,138957.73,329021.62,599790.44,100483.46,448295.72,189140.77,299129.84,64195.895,503334.84,175780.78,87182.08,137127.2,121917.93,169853.19,194335.14,143699.67,136458.56,
456,670.4419199976605,9.225338,,,,,,,,,,,0,0,0,0,0,71270.13,146207.75,215857.9,359148.97,83592.66,337130.53,127898.42,267829.8,0,271232.4,91565.79,0,115726.01,112056.9,175427.39,144573.45,157578.64,84010.48,
457,648.4600096983621,9.226638,,,,,,,,,,,0,80788.31,150206.86,106490.83,149791.05,326739.0,601346.56,1042401.25,1673669.6,382002.44,1390040.0,554857.56,1129107.5,204359.44,1117104.0,447125.22,346394.12,534403.4,522195.84,743092.1,649349.25,737172.3,400492.88,
458,411.32589562963483,9.294299,,,,,,,,,,,0,0,0,0,0,56868.82,78894.82,99883.43,257477.38,158278.72,217028.44,141815.11,263921.66,89886.96,242818.03,127573.78,0,0,0,60445.875,55719.688,56222.754,0,
459,732.5538764436706,9.318546,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,64444.7,0,0,94950.516,0,155688.98,0,154487.36,0,137244.58,257406.88,0,0,
460,758.569568438601,9.32254,,,,,,,,,,,0,0,0,0,0,0,303788.4,0,498342.5,0,159125.1,170442.19,310698.6,192057.78,167181.97,406746.2,0,378480.06,0,304238.22,734600.44,703406.8,428595.4,
461,780.5516298655091,9.326534,,,,,,,,,,,0,63241.875,109446.445,88311.766,0,152715.84,104802.51,258406.89,228294.19,0,85399.086,0,94695.02,55881.492,84006.29,126486.53,0,125459.44,129660.3,105657.74,241298.27,241707.81,143405.94,
462,140.06827385478917,9.32775,,,,,,,,,,,0,0,0,0,0,0,189464.3,106228.75,351793.0,0,430568.34,0,202152.39,0,383497.88,0,0,143530.1,137444.31,193366.86,145012.06,146023.19,0,
463,375.3048469466207,9.3918705,,,,,,,,,,,0,0,0,0,0,0,81344.16,61345.05,154134.61,0,171111.62,74926.914,298977.97,0,174489.3,0,0,0,0,78498.59,66464.305,60638.29,0,
464,758.5694638956593,9.511555,,,,,,,,,,,0,0,0,0,0,0,0,0,337697.8,0,107250.47,154506.48,242674.03,0,123648.28,0,0,0,0,0,0,0,0,
465,395.3311337561502,9.512525,,,,,,,,,,,0,0,0,0,0,0,110143.375,116392.195,204749.84,56770.473,195816.95,118611.83,252618.77,0,238553.84,53855.66,57316.082,69406.7,71803.74,94820.56,94503.266,88487.766,53418.715,
466,429.33656097754357,9.512759,,,,,,,,,,,0,0,0,0,0,54690.27,159505.27,184338.22,309432.9,80260.3,300371.38,186132.73,383962.72,61504.676,368801.5,77394.58,84295.62,99508.29,101196.945,151364.02,139264.05,130883.66,79456.91,
467,377.3203963200661,9.512924,,,,,,,,,,,0,0,0,0,0,0,166705.5,177705.88,319811.0,82218.97,303657.44,186366.97,377202.25,59409.01,374110.84,75062.01,85065.22,100345.91,106705.99,152165.66,148586.88,133910.9,79036.92,
468,608.4287758158434,9.58349,,,,,,,,,,,0,0,0,0,0,0,85611.984,205845.7,693105.25,95278.17,520582.9,78401.45,234278.8,62822.05,359708.44,199822.14,90050.62,81336.39,85562.6,112485.0,104419.8,92827.83,89385.37,
469,672.4575207785209,9.633759,,,,,,,,,,,0,0,0,0,0,0,51589.69,118307.16,268109.12,54959.863,165569.33,65406.57,177610.83,0,239074.44,62653.355,0,0,0,64570.023,75616.1,66930.32,0,
470,650.4756899062576,9.638082,,,,,,,,,,,0,0,74153.516,58195.586,82251.805,138332.48,265148.88,553600.2,1226953.6,247671.89,745977.5,350836.72,801365.7,104602.164,1120723.6,293589.16,155313.89,216135.88,238121.86,322356.78,358906.5,313604.88,211135.34,
471,634.444439801008,9.690142,,,,,,,,,,,0,0,99393.39,0,77760.57,132491.19,377510.8,593508.7,1620958.0,207422.55,1341534.1,278195.16,766493.1,180445.72,1261958.0,500492.28,157483.31,257181.06,269981.53,380904.84,381413.22,303847.5,246172.12,
472,698.4731357394402,9.738139,,,,,,,,,,,0,0,81707.875,55316.55,59897.082,170027.12,487738.25,369153.66,852978.56,225514.86,870399.25,359681.38,641446.0,128685.305,775495.1,398293.12,205876.7,325075.88,345495.06,490714.75,420730.97,437369.38,339243.7,
473,782.5663142780058,9.739919,,,,,,,,,,,0,0,0,0,185574.52,0,0,183837.17,62162.39,254915.3,0,0,0,0,0,0,0,0,0,0,150591.8,121521.81,0,
474,676.4913887247429,9.741766,,,,,,,,,,,0,157096.16,386328.25,198918.1,312184.84,571687.3,1518587.8,1643462.9,4258777.0,1012236.4,3871010.5,1123313.8,2501132.5,439459.16,4141253.8,1258175.1,631617.75,1082807.5,1039494.8,1615736.1,1549756.5,1540354.8,984234.75,
475,959.5702040572229,9.753002,,,,,,,,,,,77163.586,128502.4,334671.16,67920.5,285999.16,0,0,0,0,0,0,0,0,0,0,50400.957,0,0,0,0,0,0,0,
476,760.5844265799387,9.758449,,,,,,,,,,,0,0,0,0,600448.06,0,0,777957.9,291030.1,947669.44,0,0,0,0,0,0,0,0,0,0,592941.8,432044.75,0,
477,660.4600587470392,9.813225,,,,,,,,,,,0,0,0,0,0,0,74071.88,162632.84,402239.75,0,190063.17,93695.13,152689.94,0,234188.7,98512.97,0,54865.637,54414.117,54413.137,78967.09,67885.76,53044.06,
478,128.1184150227566,9.8569765,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,162626.88,0,0,0,215198.3,0,0,0,0,175500.22,0,0,0,
479,371.1013428988725,9.861263,,,,,,,,,,,0,0,106289.6,232876.31,69723.07,187711.61,201945.53,122374.92,116949.18,148530.44,0,169295.9,77674.2,88309.195,92117.836,123745.02,0,0,0,128088.16,142815.52,74140.38,0,
480,554.1762611235001,9.861654,,,,,,,,,,,95633.86,82011.664,153950.86,426407.5,126802.93,317753.03,356537.34,220013.05,204369.62,254061.48,83016.18,328913.78,123585.805,164387.8,146226.67,208108.97,52681.355,59995.31,60979.824,202183.19,243185.0,117983.484,0,
481,760.5845828948715,9.870819,,,,,,,,,,,0,0,228425.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178322.52,0,0,0,0,189124.56,
482,724.4888058549193,9.881552,,,,,,,,,,,0,0,0,0,0,62043.85,163533.27,185720.69,343759.94,60664.19,195344.3,118291.41,191249.08,0,168434.89,107920.06,0,97946.52,87520.73,89321.695,133973.55,107056.47,84793.336,
483,702.506650032465,9.8823395,,,,,,,,,,,0,54578.582,109046.0,65417.72,121819.46,235504.48,616040.5,889293.3,1744629.9,262587.4,864322.06,422270.66,771009.6,136105.7,753316.75,417349.9,169213.58,381144.2,340875.47,366064.62,591062.6,432837.38,318751.06,
484,662.4756069002865,9.910219,,,,,,,,,,,0,0,0,0,0,0,62050.133,84522.67,322366.12,0,158387.56,0,122540.55,0,101810.38,81897.82,0,0,0,0,61256.293,70955.84,0,
485,790.5591321463049,9.934495,,,,,,,,,,,0,0,0,0,61155.21,106209.836,220041.4,347688.03,482791.5,102884.45,252120.6,172706.2,242336.02,0,236900.34,113789.125,67898.19,129344.266,139800.14,127917.3,203013.05,221657.2,120552.72,
486,760.5844160858184,9.944643,,,,,,,,,,,0,141122.1,0,107510.37,0,335606.03,138706.83,0,0,0,0,0,148032.83,75503.54,0,125042.98,0,0,212522.03,87517.96,0,0,0,
487,338.3417289277245,9.945154,,,,,,,,,,,242092.19,55397.668,71706.74,0,91406.695,193511.83,471948.7,335817.8,1111992.0,95643.37,636889.94,334572.3,1176494.4,108408.41,538458.8,483595.38,459872.56,653466.56,817494.1,638900.25,464940.88,868908.3,618445.8,
488,128.1184138951321,9.964276,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233500.36,0,0,
489,769.4860746462758,9.98572,,,,,,,,,,,0,130502.05,241562.33,52630.38,417365.03,0,0,0,0,0,0,0,0,0,0,80136.03,0,0,0,0,0,0,0,
490,153.11352340050402,10.003144,,,,,,,,,,,0,0,0,0,0,0,0,0,0,74618.914,0,0,63352.94,0,216118.88,0,0,0,89249.86,153118.73,218969.14,55457.133,0,
491,128.11840938836386,10.1236725,,,,,,,,,,,0,0,0,162199.6,0,266438.25,320466.12,55978.977,0,53202.207,0,0,213760.61,0,0,156923.4,0,0,67800.016,0,0,225250.92,0,
492,153.11352262416852,10.148175,,,,,,,,,,,0,0,0,0,0,279957.25,0,64354.56,0,0,0,0,0,0,0,191923.14,0,0,0,0,0,228024.72,0,
493,662.4757497157625,10.191948,,,,,,,,,,,0,0,0,0,0,0,87866.945,271792.3,780536.4,93408.57,530822.94,101661.836,216949.4,91584.17,457207.88,275062.75,90481.58,100708.95,125814.016,100378.39,84849.125,72557.414,109631.04,
494,151.09784086255013,10.207815,,,,,,,,,,,0,0,0,0,0,184958.44,210664.31,0,150100.47,0,0,123199.125,153599.94,0,0,121393.48,108913.086,128694.68,0,0,145222.44,155370.77,53003.133,
495,128.11840665367544,10.238294,,,,,,,,,,,0,0,0,0,0,0,0,0,216617.9,0,0,0,0,0,0,0,0,0,0,0,0,0,55260.28,
496,153.11352438398748,10.239366,,,,,,,,,,,0,0,0,0,0,0,309120.28,0,221782.27,0,0,187571.3,237662.98,228180.17,0,0,0,168816.52,0,0,0,0,75960.164,
497,678.5070677389097,10.24262,,,,,,,,,,,0,0,0,0,0,64629.004,130572.13,536547.8,1193629.2,198187.11,654041.94,232873.45,509027.22,91079.2,882975.94,278102.4,167502.27,131789.8,191632.94,176001.44,144933.03,118961.17,203696.97,
498,128.11840357789214,10.286904,,,,,,,,,,,0,0,0,0,144459.8,0,0,0,0,0,0,157135.86,0,216874.0,0,0,0,154384.28,0,0,0,0,53459.336,
499,710.4730202489732,10.290419,,,,,,,,,,,0,0,73806.234,51524.29,83668.12,108682.625,147789.4,202431.17,126289.07,181338.92,178834.9,207656.34,164924.72,127538.67,159642.45,207449.02,154871.92,157890.64,239388.05,202526.27,135929.34,120090.75,246874.19,
500,688.491402228102,10.290853,,,,,,,,,,,0,188902.34,418287.4,243548.86,444018.66,701989.44,1657823.4,3306548.5,3120471.5,1199162.5,3700593.2,1895225.8,2281192.8,854899.0,3312574.2,2570928.0,1220365.8,1181147.9,1704389.0,1610183.0,1231764.1,1041952.4,1969182.0,
501,792.5623168790312,10.314859,,,,,,,,,,,0,0,307546.28,0,240687.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
502,797.5173090198883,10.315672,,,,,,,,,,,116701.93,194486.34,576604.44,148105.61,391028.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
503,704.5225294340344,10.322615,,,,,,,,,,,0,84573.516,257356.22,120249.64,272926.88,421398.06,968780.7,2267252.0,2061979.8,496585.2,2173089.0,1031807.44,2259710.8,305845.72,2351953.8,1310530.1,767969.2,874949.44,1033275.75,1175317.4,872320.75,905379.2,1156265.6,
504,730.5382867934476,10.41698,,,,,,,,,,,0,795436.3,1367664.4,1055092.0,1703809.8,2685421.0,4784360.5,5897575.5,5835793.5,2551664.8,7218651.5,4921665.5,6315897.0,1942227.9,7144568.5,4569490.5,3971143.2,4043314.0,3863971.0,5109640.5,4238095.5,3761529.5,5402667.0,
505,752.5198246187916,10.47949,,,,,,,,,,,0,176484.6,225635.42,206835.72,246260.03,262794.9,268906.7,250278.77,173161.0,196682.69,257922.23,278659.4,208679.86,257767.64,231427.66,289462.47,323091.84,289065.2,296616.4,285381.72,253487.38,276795.34,410785.4,
506,628.1948976829053,10.518481,,,,,,,,,,,89847.29,58770.383,165084.9,305666.2,93581.8,195397.92,129058.67,104246.06,65118.523,154377.58,51708.062,124496.98,61906.324,99912.88,90636.086,94647.0,0,0,0,154270.48,143140.55,63793.41,0,
507,716.522491388117,10.558272,,,,,,,,,,,0,74563.44,173485.03,102571.95,150311.53,245624.8,645893.9,904623.3,1306425.4,309243.78,1366555.6,479178.22,825970.6,191160.23,1354561.6,655323.44,463009.88,439401.03,480338.78,671117.44,508559.16,459497.97,584462.2,
508,546.4308092499637,10.564241,,,,,,,,,,,0,0,68219.84,0,0,0,63921.45,96897.46,349876.7,0,460539.34,0,123330.0,0,254615.12,189093.12,81491.67,75522.61,95729.71,137420.06,120172.69,118289.73,114041.93,
509,128.11839539027227,10.676939,,,,,,,,,,,0,0,0,0,0,243594.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
510,153.11352526809875,10.676939,,,,,,,,,,,0,0,0,0,0,276229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
511,123.07936040058435,10.737958,,,,,,,,,,,238820.89,0,0,0,205382.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243234.38,0,
512,153.11353502962046,10.838197,,,,,,,,,,,0,0,0,0,0,0,0,0,225213.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
513,123.07937452303375,10.93828,,,,,,,,,,,0,0,0,0,0,0,0,355139.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
514,153.1135196587402,11.0051775,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,230195.84,0,0,252738.78,0,0,0,0,0,199731.11,0,
515,702.2136426851964,11.061534,,,,,,,,,,,73249.086,53144.207,132665.95,276533.97,93847.16,216920.53,233435.2,207924.33,185653.78,203570.86,0,203692.53,103941.37,109702.38,176337.62,135711.69,0,0,0,197824.36,209921.95,112008.67,0,
516,123.0793876767571,11.191114,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,476730.3,0,0,0,0,0,0,0,0,0,0,
517,176.10573290941295,11.286422,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331344.28,0,0,0,0,0,0,
518,153.11352592939204,11.322072,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223538.83,0,0,0,0,276683.72,0,0,0,
519,128.11841091428735,11.345438,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243926.75,0,0,0,
520,559.5174559832478,11.433272,,,,,,,,,,,307038.44,402195.06,424526.53,451419.5,507475.47,543348.7,657817.9,685249.2,639251.1,447962.3,714645.56,475180.6,592960.6,415352.1,747627.1,611538.9,514719.72,600952.25,521425.4,514128.22,666656.44,537671.25,541069.7,
