feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	structure_taxonomy_npclassifier_02superclass_consensus	structure_taxonomy_npclassifier_03class_consensus	msms_score	libname	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	score_taxo	score_max_consistency	final_score
227	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.65210944	ISDB	QCHFTSOMWOSFHM-UHFFFAOYSA-N	InChI=1S/C11H16N2O2/c1-3-10-8(6-15-11(10)14)4-9-5-12-7-13(9)2/h5,7-8,10H,3-4,6H2,1-2H3	CCC1C(=O)OCC1Cc1cncn1C	C11H16N2O2		208.121177752	QCHFTSOMWOSFHM	Alkaloids	Histidine alkaloids	Imidazole alkaloids	Pilocarpus pennatifolius	370006.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Pilocarpus']	['Pilocarpus pennatifolius']	1	0	3.6084377765655518
227	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.65210944	ISDB	QCHFTSOMWOSFHM-WPRPVWTQSA-N	InChI=1S/C11H16N2O2/c1-3-10-8(6-15-11(10)14)4-9-5-12-7-13(9)2/h5,7-8,10H,3-4,6H2,1-2H3/t8-,10-/m0/s1	CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C	C11H16N2O2		208.121177752	QCHFTSOMWOSFHM	Alkaloids	Histidine alkaloids	Imidazole alkaloids	Pilocarpus microphyllus	5762599.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Pilocarpus']	['Pilocarpus microphyllus']	1	0	3.6084377765655518
227	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.65210944	ISDB	QCHFTSOMWOSFHM-WPRPVWTQSA-N	InChI=1S/C11H16N2O2/c1-3-10-8(6-15-11(10)14)4-9-5-12-7-13(9)2/h5,7-8,10H,3-4,6H2,1-2H3/t8-,10-/m0/s1	CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C	C11H16N2O2		208.121177752	QCHFTSOMWOSFHM	Alkaloids	Histidine alkaloids	Imidazole alkaloids	Pilocarpus racemosus	376695.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Pilocarpus']	['Pilocarpus racemosus']	1	0	3.6084377765655518
226	-1				0.0	MS1_match	JVTAAEKCZFNVCJ-UHFFFAOYSA-N	InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)	CC(O)C(=O)O	C3H6O3	pos_1_1proton1isopropanol	90.03169405199999	JVTAAEKCZFNVCJ	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
226	-1				0.0	MS1_match	JVTAAEKCZFNVCJ-UHFFFAOYSA-N	InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)	CC(O)C(=O)O	C3H6O3	pos_1_1proton1isopropanol	90.03169405199999	JVTAAEKCZFNVCJ	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
226	-1				0.0	MS1_match	AXFYFNCPONWUHW-UHFFFAOYSA-N	InChI=1S/C5H10O3/c1-5(2,8)3-4(6)7/h8H,3H2,1-2H3,(H,6,7)	CC(C)(O)CC(=O)O	C5H10O3	pos_1_1proton1methanol	118.06299418	AXFYFNCPONWUHW	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
226	-1				0.0	MS1_match	NGEWQZIDQIYUNV-UHFFFAOYSA-N	InChI=1S/C5H10O3/c1-3(2)4(6)5(7)8/h3-4,6H,1-2H3,(H,7,8)	CC(C)C(O)C(=O)O	C5H10O3	pos_1_1proton1methanol	118.06299418	NGEWQZIDQIYUNV	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
224	7	Amino acids and Peptides	Small peptides	Aminoacids	0.56963784	ISDB	DTERQYGMUDWYAZ-ZETCQYMHSA-N	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	CC(=O)NCCCC[C@H](N)C(=O)O	C8H16N2O3		188.116092372	DTERQYGMUDWYAZ	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	9.77855134010315
223	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	OIRDTQYFTABQOQ-KQYNXXCUSA-N	InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	C10H13N5O4	pos_1_1proton	267.096753896	OIRDTQYFTABQOQ	Carbohydrates	Nucleosides	Purine nucleos(t)ides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
223	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	YKBGVTZYEHREMT-KVQBGUIXSA-N	InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)/t4-,5+,6+/m0/s1	N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1	C10H13N5O4	pos_1_1proton	267.096753896	YKBGVTZYEHREMT	Carbohydrates	Nucleosides	Purine nucleos(t)ides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
222	7	Amino acids and Peptides	Small peptides	Aminoacids	0.899342	ISDB	RWSXRVCMGQZWBV-WDSKDSINSA-N	InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O	C10H17N3O6S		307.083806264	RWSXRVCMGQZWBV	Amino acids and Peptides	Small peptides	Tripeptides	Aspergillus fumigatus	278828.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Aspergillus']	['Aspergillus fumigatus']	3	2	7.597368001937866
222	7	Amino acids and Peptides	Small peptides	Aminoacids	0.899342	ISDB	RWSXRVCMGQZWBV-WDSKDSINSA-N	InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O	C10H17N3O6S		307.083806264	RWSXRVCMGQZWBV	Amino acids and Peptides	Small peptides	Tripeptides	Valsa sordida	382306.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Diaporthales']	['Valsaceae']	['Unknown']	['Valsa']	['Valsa sordida']	3	2	7.597368001937866
222	7	Amino acids and Peptides	Small peptides	Aminoacids	0.899342	ISDB	RWSXRVCMGQZWBV-WDSKDSINSA-N	InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O	C10H17N3O6S		307.083806264	RWSXRVCMGQZWBV	Amino acids and Peptides	Small peptides	Tripeptides	Pseudevernia furfuracea var. furfuracea	3768904.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Lecanoromycetes']	['Lecanorales']	['Parmeliaceae']	['Unknown']	['Pseudevernia']	['Pseudevernia furfuracea var. furfuracea']	3	2	7.597368001937866
220	7	Amino acids and Peptides	Small peptides	Aminoacids	0.53753924	ISDB	FCXZBWSIAGGPCB-UHFFFAOYSA-N	InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)	CC(=O)OCCC(N)C(=O)O	C6H11NO4		161.068807832	FCXZBWSIAGGPCB	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	9.65015697479248
217	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	WHUUTDBJXJRKMK-UHFFFAOYSA-N	InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)	NC(CCC(=O)O)C(=O)O	C5H9NO4	pos_1_1proton	147.053157768	WHUUTDBJXJRKMK	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
216	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	ZDXPYRJPNDTMRX-UHFFFAOYSA-N	InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)	NC(=O)CCC(N)C(=O)O	C5H10N2O3	pos_1_1proton	146.06914218	ZDXPYRJPNDTMRX	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
216	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	ODHCTXKNWHHXJC-UHFFFAOYSA-N	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)	O=C1CCC(C(=O)O)N1	C5H7NO3	pos_1_1proton1ammonium	129.042593084	ODHCTXKNWHHXJC	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
216	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	MTCFGRXMJLQNBG-UHFFFAOYSA-N	InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)	NC(CO)C(=O)O	C3H7NO3	pos_1_1proton1acetonitrile	105.042593084	MTCFGRXMJLQNBG	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
214	-1				0.0	MS1_match	ODKSFYDXXFIFQN-UHFFFAOYSA-N	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)	NC(N)=NCCCC(N)C(=O)O	C6H14N4O2	pos_1_1potassium	174.111675688	ODKSFYDXXFIFQN	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
214	-1				0.0	MS1_match	FZLJPEPAYPUMMR-RTRLPJTCSA-N	InChI=1S/C8H16NO9P/c1-3(11)9-5-7(13)6(12)4(2-10)17-8(5)18-19(14,15)16/h4-8,10,12-13H,2H2,1H3,(H,9,11)(H2,14,15,16)/t4-,5-,6-,7-,8?/m1/s1	CC(=O)N[C@H]1C(OP(=O)(O)O)O[C@H](CO)[C@@H](O)[C@@H]1O	C8H16NO9P	pos_2_2proton3acetonitrile	301.056267722	FZLJPEPAYPUMMR	Carbohydrates	Aminosugars and aminoglycosides	Aminosugars	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
213	32	Alkaloids	Ornithine alkaloids	Polyamines	0.0	MS1_match	ATHGHQPFGPMSJY-UHFFFAOYSA-N	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	NCCCCNCCCN	C7H19N3	pos_1_1proton	145.15789760799998	ATHGHQPFGPMSJY	Alkaloids	Ornithine alkaloids	Polyamines	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
207	-1				0.0	MS1_match	KDXKERNSBIXSRK-UHFFFAOYSA-N	InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)	NCCCCC(N)C(=O)O	C6H14N2O2	pos_1_1potassium	146.105527688	KDXKERNSBIXSRK	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
206	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	UDJPNKZCBLLFEF-KRRABBTLSA-N	InChI=1S/C28H42O/c1-18(2)19(3)7-8-20(4)24-13-14-25-23-12-10-21-9-11-22(29)17-28(21,6)26(23)15-16-27(24,25)5/h7-8,10,12,20,22,24-26,29H,9,11,13-17H2,1-6H3/b8-7+/t20-,22-,24-,25+,26+,27-,28+/m1/s1	CC(C)=C(C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4CC[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C	C28H42O	pos_3_1proton2sodium	394.323565964	UDJPNKZCBLLFEF	Terpenoids	Steroids	Ergostane steroids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
202	8	Amino acids and Peptides	Small peptides	Aminoacids	0.27868107	ISDB	TWTJIYXWWAQKGT-BQBZGAKWSA-N	InChI=1S/C8H17NO3/c1-6(10)4-2-3-5-7(9)8(11)12/h6-7,10H,2-5,9H2,1H3,(H,11,12)/t6-,7-/m0/s1	C[C@H](O)CCCC[C@H](N)C(=O)O	C8H17NO3		175.120843404	TWTJIYXWWAQKGT	Amino acids and Peptides	Small peptides	Aminoacids	Russula cyanoxantha	611410.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Russulales']	['Russulaceae']	['Unknown']	['Russula']	['Russula cyanoxantha']	2	3	4.614724278450012
201	8	Amino acids and Peptides	Small peptides	Aminoacids	0.87808245	ISDB	ODKSFYDXXFIFQN-UHFFFAOYSA-N	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)	NC(N)=NCCCC(N)C(=O)O	C6H14N4O2		174.111675688	ODKSFYDXXFIFQN	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	11.012329816818237
200	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	FDGQSTZJBFJUBT-UHFFFAOYSA-N	InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)	Oc1ncnc2[nH]cnc12	C5H4N4O	pos_1_1proton	136.038510748	FDGQSTZJBFJUBT	Alkaloids	Pseudoalkaloids	pteridine alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
198	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	NYHBQMYGNKIUIF-UUOKFMHZSA-N	InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)/t3-,5-,6-,9-/m1/s1	N=c1nc(O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1	C10H13N5O5	pos_1_1proton	283.091668516	NYHBQMYGNKIUIF	Carbohydrates	Nucleosides	Purine nucleos(t)ides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
197	7	Amino acids and Peptides	Small peptides	Aminoacids	0.43059435	ISDB	FCXZBWSIAGGPCB-UHFFFAOYSA-N	InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)	CC(=O)OCCC(N)C(=O)O	C6H11NO4		161.068807832	FCXZBWSIAGGPCB	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	9.22237741947174
196	4	Alkaloids	Nicotinic acid alkaloids	Aminoacids	0.0	MS1_match	OKJIRPAQVSHGFK-UHFFFAOYSA-N	InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)	CC(=O)NCC(=O)O	C4H7NO3	pos_1_1proton1acetonitrile	117.042593084	OKJIRPAQVSHGFK	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
196	4	Alkaloids	Nicotinic acid alkaloids	Aminoacids	0.0	MS1_match	PRJKNHOMHKJCEJ-UHFFFAOYSA-N	InChI=1S/C5H6N2O2/c8-5(9)1-4-2-6-3-7-4/h2-3H,1H2,(H,6,7)(H,8,9)	O=C(O)Cc1cnc[nH]1	C5H6N2O2	pos_1_1proton1methanol	126.042927432	PRJKNHOMHKJCEJ	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
195	4	Alkaloids	Nicotinic acid alkaloids	Aminoacids	0.0	MS1_match	SIOXPEMLGUPBBT-UHFFFAOYSA-N	InChI=1S/C6H5NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H,(H,8,9)	O=C(O)c1ccccn1	C6H5NO2	pos_1_1proton1ammonium	123.0320284	SIOXPEMLGUPBBT	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	2	7.0
195	4	Alkaloids	Nicotinic acid alkaloids	Aminoacids	0.0	MS1_match	PVNIIMVLHYAWGP-UHFFFAOYSA-N	InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)	O=C(O)c1cccnc1	C6H5NO2	pos_1_1proton1ammonium	123.0320284	PVNIIMVLHYAWGP	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	2	7.0
192	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	AGPKZVBTJJNPAG-WHFBIAKZSA-N	InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1	CC[C@H](C)[C@H](N)C(=O)O	C6H13NO2	pos_1_1proton	131.094628656	AGPKZVBTJJNPAG	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
192	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	ROHFNLRQFUQHCH-RXMQYKEDSA-N	InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m1/s1	CC(C)C[C@@H](N)C(=O)O	C6H13NO2	pos_1_1proton	131.094628656	ROHFNLRQFUQHCH	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
191	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	OIRDTQYFTABQOQ-KQYNXXCUSA-N	InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	C10H13N5O4	pos_1_1proton	267.096753896	OIRDTQYFTABQOQ	Carbohydrates	Nucleosides	Purine nucleos(t)ides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
191	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	YKBGVTZYEHREMT-KVQBGUIXSA-N	InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)/t4-,5+,6+/m0/s1	N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1	C10H13N5O4	pos_1_1proton	267.096753896	YKBGVTZYEHREMT	Carbohydrates	Nucleosides	Purine nucleos(t)ides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
189	7	Amino acids and Peptides	Small peptides	Aminoacids	0.45929334	ISDB	FCXZBWSIAGGPCB-UHFFFAOYSA-N	InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)	CC(=O)OCCC(N)C(=O)O	C6H11NO4		161.068807832	FCXZBWSIAGGPCB	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	9.337173342704773
188	32	Alkaloids	Ornithine alkaloids	Polyamines	0.0	MS1_match	ATHGHQPFGPMSJY-UHFFFAOYSA-N	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	NCCCCNCCCN	C7H19N3	pos_1_1proton	145.15789760799998	ATHGHQPFGPMSJY	Alkaloids	Ornithine alkaloids	Polyamines	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
186	7	Amino acids and Peptides	Small peptides	Aminoacids	0.3616826	ISDB	IENZCGNHSIMFJE-UHFFFAOYSA-N	InChI=1S/C9H7NO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10H,(H,11,12)	O=C(O)c1ccc2[nH]ccc2c1	C9H7NO2		161.047678464	IENZCGNHSIMFJE	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	Aloe africana	138839.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Asphodelaceae']	['Unknown']	['Aloe']	['Aloe africana']	1	0	2.446730375289917
