"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sDelta_vs_WT_p_value","sDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_fold_change","sDelta_vs_WT_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","sDelta","sDelta.pval","WT","WT.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
155,"155_346.05_0.8","NA_[155_346.05_0.8]",346.047447537927,0.7525022,0.00177826105430902,2.75000448289133,1.72736108687449,0.788569694789828,"Glutinal",NA,NA,0.350959357113924,-27.5036660629964,12.7270886094772,1,"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)","RWSXRVCMGQZWBV","C10H17N3O6S","[M + K]+","C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N","Amino acids and Peptides","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.029940119760479,1.34406227991274,0.0518962075848303,1.38942503594182,0.0499001996007984,0.021,0.149700598802395
156,"156_330.07_0.8","NA_[156_330.07_0.8]",330.073504711961,0.7526583,5.45895759065033e-05,4.26289027961199,1.74074806373108,0.799707418665867,"Glutinal",NA,NA,0.672576127464736,-15.9755605475576,28.5516314814448,0.996984924623116,"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)","RWSXRVCMGQZWBV","C10H17N3O6S","[M + Na]+","C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N","Amino acids and Peptides","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.788423153692615,0,0.80439121756487,0,0.754491017964072,0,1
157,"157_227.14_0.8","NA_[157_227.14_0.8]",227.139338018935,0.76007766,0.000366930962102469,3.43541564037567,1.73611274390407,0.795860640057581,"null",NA,NA,0.336874690480118,-224.499627532527,54.6294429345835,1,"InChI=1S/C11H20N2O4/c1-3-4-9(14)7(2)13-10(15)6-5-8(12)11(16)17/h7-8H,3-6,12H2,1-2H3,(H,13,15)(H,16,17)","PYSJONOJEKCVCZ","C11H20N2O4","[M - H2O + H]+","CCCC(=O)C(C)NC(=O)CCC(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0598802395209581,1.34406227991274,0.0598802395209581,1.41705050316284,0.0379241516966068,0.016,0.355289421157685
158,"158_137.05_0.8","NA_[158_137.05_0.8]",137.046024287042,0.7652039,0.000194043314581902,3.71210131551199,1.69379708389545,0.760261050825676,"Sarcine",NA,NA,0.462947634993252,-28.6391273033579,39.7321144534148,1,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)","FDGQSTZJBFJUBT","C5H4N4O","[M + H]+","C1=NC2=C(N1)C(=O)N=CN2","Alkaloids","Purine alkaloids","Pseudoalkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.738522954091816,0,0.75249500998004,0,0.686626746506986,0,1
159,"159_225.12_0.8","NA_[159_225.12_0.8]",225.123594911628,0.76549226,1.59745262113633e-05,4.79657201372304,1.74921419298422,0.806706959491558,"Nifenalol",NA,NA,0.152862627313616,-244.170286995714,52.1660985694806,1,"InChI=1S/C11H16N2O3/c1-8(2)12-7-11(14)9-3-5-10(6-4-9)13(15)16/h3-6,8,11-12,14H,7H2,1-2H3","UAORFCGRZIGNCI","C11H16N2O3","[M + H]+","CC(C)NCC(C1=CC=C(C=C1)[N+](=O)[O-])O","Amino acids and Peptides","Pyrazine and Piperazine alkaloids","Peptide alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.163672654690619,1.00100150250438,0.169660678642715,1.00100150250438,0.197604790419162,0.006,0.832335329341317
160,"160_148.04_0.8","NA_[160_148.04_0.8]",148.043070633532,0.7666405,6.69378428444886e-06,5.17432828743433,1.826666021126,0.869212882618757,"bmse000397",NA,NA,0.678241053546262,-11.6908255954348,76.1539229146103,1,"InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","QEFRNWWLZKMPFJ","C5H11NO3S","[M - H2O + H]+","CS(=O)CCC(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.193612774451098,1.00100150250438,0.207584830339321,1.00100150250438,0.211576846307385,0.021,0.401197604790419
162,"162_307.08_0.8","NA_[162_307.08_0.8]",307.083420007576,0.76755375,0.00936597826797707,2.02844685425291,1.5643152735663,0.645531304060065,"4-(2-butanoylhydrazinyl)-4-oxo-N-(1,3-thiazol-2-yl)butanamide",NA,NA,0.0277076536706925,-491.765816396973,52.5374222419387,1,"InChI=1S/C11H16N4O3S/c1-2-3-9(17)14-15-10(18)5-4-8(16)13-11-12-6-7-19-11/h6-7H,2-5H2,1H3,(H,14,17)(H,15,18)(H,12,13,16)","SBFHXVFJPLELFD","C11H16N4O3S","[M + Na]+","CCCC(=O)NNC(=O)CCC(=O)NC1=NC=CS1","Amino acids and Peptides","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.830339321357285,0,0.838323353293413,0,0.796407185628742,0.015,0.307385229540918
163,"163_124.04_0.8","NA_[163_124.04_0.8]",124.039674463119,0.7684775,4.89998886202388e-06,5.30980490714844,1.80341530582904,0.850731671126837,"Direktan",NA,NA,0.420695902465247,-9.55799654344607,32.1216060141866,1,"InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)","PVNIIMVLHYAWGP","C6H5NO2","[M + H]+","C1=CC(=CN=C1)C(=O)O","Alkaloids","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0419161676646707,1.34406227991274,0.0538922155688623,1.34406227991274,0.0538922155688623,0.0295,0.0678642714570858
164,"164_194.08_0.8","NA_[164_194.08_0.8]",194.084843737367,0.76983035,0.0448302933890379,1.34842841891196,1.52487683171344,0.608692717132943,"3-(butylsulfinyl)alanine",NA,NA,0.336130990166568,-59.7684626728529,118.232938387886,1,"InChI=1S/C7H15NO3S/c1-2-3-4-12(11)5-6(8)7(9)10/h6H,2-5,8H2,1H3,(H,9,10)","CBFHOPPJBYHALQ","C7H15NO3S","[M + H]+","CCCCS(=O)CC(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","115.063328528|133.019749464","InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)|InChI=1S/C4H7NO2S/c6-4(7)3-1-8-2-5-3/h3,5H,1-2H2,(H,6,7)","ONIBWKKTOPOVIA-UHFFFAOYSA-N|DZLNHFMRPBPULJ-UHFFFAOYSA-N","ONIBWKKTOPOVIA|DZLNHFMRPBPULJ","O=C(O)C1CCCN1|O=C(O)C1CSCN1","C5H9NO2|C4H7NO2S","Pyrrolidin-1-ium-2-carboxylate|1,3-Thiazolidin-3-ium-4-carboxylate","http://www.wikidata.org/entity/Q484583|http://www.wikidata.org/entity/Q23637400","Amino acids and Peptides|Amino acids and Peptides","Small peptides|Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae|Saccharomyces cerevisiae","['Eukaryota']|['Eukaryota']","['Fungi']|['Fungi']","['Ascomycota']|['Ascomycota']","['Unknown']|['Unknown']","['Saccharomycetales']|['Saccharomycetales']","['Saccharomycetaceae']|['Saccharomycetaceae']","['Unknown']|['Unknown']","['Saccharomyces']|['Saccharomyces']","['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']","nan|nan","356221.0|356221.0","http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725",NA,0,0.6187624750499,0,0.62874251497006,0,0.572854291417166,0,1
165,"165_251.07_0.8","NA_[165_251.07_0.8]",251.069980311528,0.7705094,0.00188457993904153,2.72478543616699,1.64054319340953,0.714173578676442,"gammaGluCys",NA,NA,0.775853993760003,-2.76166941210692,53.059737764564,1,"InChI=1S/C8H14N2O5S/c9-4(7(12)13)1-2-6(11)10-5(3-16)8(14)15/h4-5,16H,1-3,9H2,(H,10,11)(H,12,13)(H,14,15)","RITKHVBHSGLULN","C8H14N2O5S","[M + H]+","C(CC(=O)NC(CS)C(=O)O)C(C(=O)O)N","Amino acids and Peptides","Dipeptides","Small peptides","250.062342548","InChI=1S/C8H14N2O5S/c9-4(7(12)13)1-2-6(11)10-5(3-16)8(14)15/h4-5,16H,1-3,9H2,(H,10,11)(H,12,13)(H,14,15)/t4-,5-/m0/s1","RITKHVBHSGLULN-WHFBIAKZSA-N","RITKHVBHSGLULN","N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O","C8H14N2O5S","gamma-Glutamylcysteine","http://www.wikidata.org/entity/Q288236","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,0,0.844311377245509,0,0.834331337325349,0,0.808383233532934,0,1
166,"166_364.07_0.8","NA_[166_364.07_0.8]",364.065690086849,0.7841255,0.00195711360400631,2.70838396424435,1.6612700110919,0.732286577818477,"guanylate",NA,NA,0.651310943219786,-6.00699012056763,20.7199735622858,1,"InChI=1S/C10H14N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(23-9)1-22-24(19,20)21/h2-3,5-6,9,16-17H,1H2,(H2,19,20,21)(H3,11,13,14,18)","RQFCJASXJCIDSX","C10H14N5O8P","[M + H]+","C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)NC(=N)N=C2O","Carbohydrates","Purine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.810379241516966,0,0.790419161676647,0,0.764471057884232,0.0155,0.307385229540918
167,"167_182.08_0.8","NA_[167_182.08_0.8]",182.08141081489,0.7881251,0.0424385886550622,1.37223906750186,1.57120483064347,0.651871270314292,"tyrosine",NA,NA,0.750130103429293,-1.69442476860011,58.5050306094901,1,"InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)","OUYCCCASQSFEME","C9H11NO3","[M + H]+","C1=CC(=CC=C1CC(C(=O)O)N)O","Amino acids and Peptides","Aminoacids","Small peptides","181.073893212","InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)","OUYCCCASQSFEME-UHFFFAOYSA-N","OUYCCCASQSFEME","NC(Cc1ccc(O)cc1)C(=O)O","C9H11NO3","L-Tyrosine, 24","http://www.wikidata.org/entity/Q27102882","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,0,0.646706586826347,0,0.648702594810379,0,0.592814371257485,0,1
168,"168_190.07_0.8","NA_[168_190.07_0.8]",190.071159377825,0.78932095,0.0293723327324203,1.5320615607095,1.51347739875306,0.597867131095162,"acetyl-glu",NA,NA,0.744210225892752,-56.4310179902835,98.5228019030201,1,"InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)","RFMMMVDNIPUKGG","C7H11NO5","[M + H]+","CC(=O)NC(CCC(=O)O)C(=O)O","Amino acids and Peptides","Aminoacids","Small peptides","189.063722452","InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)/t5-/m0/s1","RFMMMVDNIPUKGG-YFKPBYRVSA-N","RFMMMVDNIPUKGG","CC(=O)N[C@@H](CCC(=O)O)C(=O)O","C7H11NO5","N-Acetyl-L-glutamic acid","http://www.wikidata.org/entity/Q63390524","Amino acids and Peptides","Small peptides","nan","nan","nan","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,0,0.892215568862275,0,0.892215568862275,0,0.872255489021956,0.0075,0.325349301397206
171,"171_148.1_0.8","NA_[171_148.1_0.8]",148.096931053981,0.8030808,0.0499175090108737,1.30174709499679,0.666010173495567,-0.586383879843823,"Homoserine,O-ethyl-",NA,NA,0.168960845831722,-54.5280508775466,91.998606212829,1,"InChI=1S/C6H13NO3/c1-2-10-4-3-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)","YCSFMOVBARTLBW","C6H13NO3","[M + H]+","CCOCCC(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","130.06299418","InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)","BKAJNAXTPSGJCU-UHFFFAOYSA-N","BKAJNAXTPSGJCU","CC(C)CC(=O)C(=O)O","C6H10O3","4-Methyl-2-oxopentanoic acid","http://www.wikidata.org/entity/Q622421","Fatty acids","Fatty Acids and Conjugates","Amino acids and Peptides","Fatty Acids and Conjugates","Oxo fatty acids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,0,0.894211576846307,0,0.892215568862275,0,0.874251497005988,0.0075,0.730538922155689
174,"174_157.02_0.8","NA_[174_157.02_0.8]",157.024603127771,0.80830365,0.000433773434029418,3.36273704938896,1.72821954661295,0.78928650378045,"Orotonin",NA,NA,0.567754793066986,-14.20595460266,33.6309915982127,1,"InChI=1S/C5H4N2O4/c8-3-1-2(4(9)10)6-5(11)7-3/h1H,(H,9,10)(H2,6,7,8,11)","PXQPEWDEAKTCGB","C5H4N2O4","[M + H]+","C1=C(NC(=O)NC1=O)C(=O)O","Alkaloids","Aminoacids","Pseudoalkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0858283433133733,1.34406227991274,0.0918163672654691,1.34406227991274,0.11377245508982,0.0155,0.69061876247505
182,"182_265.11_0.8","NA_[182_265.11_0.8]",265.112067584734,0.822463,6.02395590058623e-08,7.22011821612378,1.94786065783507,0.96189047647542,"Begiolan",NA,NA,0.732995486030005,-20.7070768503713,15.9774550993495,1,"InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1","JZRWCGZRTZMZEH","C12H16N4OS","[M + H]+","CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO","Alkaloids","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0279441117764471,1.41705050316284,0.0139720558882236,1.38942503594182,0.0259481037924152,0.015,0.153692614770459
186,"186_162.06_0.9","NA_[186_162.06_0.9]",162.058454611981,0.8508624,0.0267440246272152,1.57277323649555,0.605241484910922,-0.724417217669678,"S-Hydroxyethylhomocysteine",NA,NA,0.57527347620968,-23.607087260822,63.5149783445763,1,"InChI=1S/C6H13NO3S/c7-5(6(9)10)1-3-11-4-2-8/h5,8H,1-4,7H2,(H,9,10)","WKECILUJKOJNGE","C6H13NO3S","[M - H2O + H]+","C(CSCCO)C(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","161.047678464","InChI=1S/C9H7NO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10H,(H,11,12)","IENZCGNHSIMFJE-UHFFFAOYSA-N","IENZCGNHSIMFJE","O=C(O)c1ccc2[nH]ccc2c1","C9H7NO2","Indole-5-carboxylic acid","http://www.wikidata.org/entity/Q27455355","Alkaloids","Tryptophan alkaloids","Amino acids and Peptides","Small peptides","Aminoacids","Aloe africana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Asparagales']","['Asphodelaceae']","['Unknown']","['Aloe']","['Aloe africana']","nan","138839.0","http://www.wikidata.org/entity/Q136410",1,0,0.884231536926148,0,0.896207584830339,0,0.860279441117764,0,1
187,"187_355.16_0.9","NA_[187_355.16_0.9]",355.155095579175,0.8612253,0.0167719540396672,1.77541633636782,1.63258003817444,0.707153722458869,"decarboxylated SAM",NA,NA,0.428435618272884,-66.9352916458395,59.909387168163,1,"InChI=1S/C14H23N6O3S/c1-24(4-2-3-15)5-8-10(21)11(22)14(23-8)20-7-19-9-12(16)17-6-18-13(9)20/h6-8,10-11,14,21-22H,2-5,15H2,1H3,(H2,16,17,18)/q+1","ZUNBITIXDCPNSD","C14H22N6O3S","[M + H]+","C[S+](CCCN)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O","Carbohydrates","Purine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.141716566866267,1.00100150250438,0.135728542914172,1.00100150250438,0.159680638722555,0.016,0.137724550898204
188,"188_146.17_0.9","NA_[188_146.17_0.9]",146.16538203365,0.8637711,0.0160378493829025,1.79485386945325,1.44933857315531,0.535394655456975,"Spermidin",NA,NA,0.328662113827551,-3.0383702459237,35.8573577248252,1,"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY","C7H19N3","[M + H]+","C(CCNCCCN)CN","Alkaloids","Polyamines","Ornithine alkaloids","145.15789760799998","InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY-UHFFFAOYSA-N","ATHGHQPFGPMSJY","NCCCCNCCCN","C7H19N3","Spermidine","http://www.wikidata.org/entity/Q418834","Alkaloids","Ornithine alkaloids","Alkaloids","Ornithine alkaloids","Polyamines","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,1.00100150250438,0.19560878243513,1.00100150250438,0.19560878243513,1.00100150250438,0.205588822355289,0.0155,0.475049900199601
189,"189_162.08_0.9","NA_[189_162.08_0.9]",162.07620859509,0.89955974,0.00207870855182946,2.68220639725106,1.60886672539865,0.686044821667325,"N-Acetylthreonine",NA,NA,0.792345896317294,-12.2748636275533,85.67334555676,1,"InChI=1S/C6H11NO4/c1-3(8)5(6(10)11)7-4(2)9/h3,5,8H,1-2H3,(H,7,9)(H,10,11)","PEDXUVCGOLSNLQ","C6H11NO4","[M + H]+","CC(C(C(=O)O)NC(=O)C)O","Amino acids and Peptides","Dipeptides","Small peptides","161.068807832","InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)","FCXZBWSIAGGPCB-UHFFFAOYSA-N","FCXZBWSIAGGPCB","CC(=O)OCCC(N)C(=O)O","C6H11NO4","4-(Acetyloxy)-2-azaniumylbutanoate","http://www.wikidata.org/entity/Q27107556","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,1.00100150250438,0.129740518962076,1.00100150250438,0.137724550898204,1.00100150250438,0.145708582834331,0.0185,0.115768463073852
190,"190_174.89_0.9","NA_[190_174.89_0.9]",174.886711210113,0.9430357,0.0192206223017969,1.71623255538437,1.59673062316144,0.675120943050263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.119760479041916,1.00100150250438,0.119760479041916,1.00100150250438,0.137724550898204,0.023,0.0279441117764471
193,"193_258.11_1","NA_[193_258.11_1]",258.110515814109,0.95055,0.0358886549314621,1.44504281825607,1.52387080607218,0.607740596177868,"Gliatilin (TN)",NA,NA,0.580525024408869,-5.6293988048285,22.4955107008668,0.999497487437186,"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1","SUHOQUVVVLNYQR","C8H20NO6P","[M + H]+","C[N+](C)(C)CCOP(=O)(O)OCC(CO)O","Fatty acids","Glycerophosphocholines","Glycerophospholipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.109780439121756,1.00100150250438,0.093812375249501,1.00100150250438,0.119760479041916,0.0215,0.0239520958083832
197,"197_162.08_1","NA_[197_162.08_1]",162.076178589646,1.01348,0.0279277699317385,1.55396374188609,0.615267317419291,-0.700714735290754,"N-Acetylthreonine",NA,NA,0.839867377963811,-7.3626297809911,85.2951526929754,1,"InChI=1S/C6H11NO4/c1-3(8)5(6(10)11)7-4(2)9/h3,5,8H,1-2H3,(H,7,9)(H,10,11)","PEDXUVCGOLSNLQ","C6H11NO4","[M + H]+","CC(C(C(=O)O)NC(=O)C)O","Amino acids and Peptides","Dipeptides","Small peptides","161.068807832","InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)","FCXZBWSIAGGPCB-UHFFFAOYSA-N","FCXZBWSIAGGPCB","CC(=O)OCCC(N)C(=O)O","C6H11NO4","4-(Acetyloxy)-2-azaniumylbutanoate","http://www.wikidata.org/entity/Q27107556","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,0,0.884231536926148,0,0.882235528942116,0,0.846307385229541,0,1
199,"199_399.15_1.1","NA_[199_399.15_1.1]",399.145028381419,1.0600905,0.000505910962653301,3.29592590970341,1.76690144401811,0.821221570058319,"Donamet",NA,NA,0.559417199424822,-6.27250430103037,62.9705897400737,1,"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1","MEFKEPWMEQBLKI","C15H22N6O5S","[M + H]+","C[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O","Carbohydrates","Purine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67131567616219,0.00399201596806387,1.67131567616219,0.00399201596806387,1.70266414755955,0.00399201596806387,0.023,0.0279441117764471
200,"200_137.05_1.1","NA_[200_137.05_1.1]",137.045919124702,1.075961,0.0281296353305607,1.55083589794329,0.616300825814455,-0.69829337063526,"Sarcine",NA,NA,0.436905500233189,-25.9902487687635,15.2306978681997,1,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)","FDGQSTZJBFJUBT","C5H4N4O","[M + H]+","C1=NC2=C(N1)C(=O)N=CN2","Alkaloids","Purine alkaloids","Pseudoalkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.88622754491018,0,0.88622754491018,0,0.862275449101796,0.0075,0.736526946107784
