confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
88	1	1	2	2	0.6501336314776259	-34.1312938647187	0.9999999999999999	31.00642657576614	C6H9NOS	[M + H]+	BKAWJIRCKVUVED	InChI=1S/C6H9NOS/c1-5-6(2-3-8)9-4-7-5/h4,8H,2-3H2,1H3	sulfurol	CC1=C(SC=N1)CCO	1.43104839	1136;87972513;131861724	HMDB:(32985);PubChem class - food;SuperNatural:(SN00321454);ZINC bio:(ZINC00160790);additional;MeSH:(1136);Plantcyc:(THZ);PubMed;NORMAN:(NS00012994);COCONUT:(CNP0408975);KNApSAcK:(7610);Natural Products:(UNPD16357);PubChem:(1136 87972513 131861724);CHEBI:(17957);PubChem class - bio and metabolites;KEGG:(C04294);PubChem class - safety and toxic;YMDB:(706);Training Set;Biocyc:(THZ)	222292350	144.04788	41.5	147_mapp_batch_00114_sirius_147	147
89	1	1	1	2	0.6444493539023116	-4.998897559662022	0.9999999999999999	35.42825693418743	C14H20N6O5S	[M + H]+	ZJUKTBDSGOFHSH	InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)	Ara-ahcy	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N	-2.01566958	193;13792;189149;439155;5248805;5284331;6419189;10046135;13231890;11784393;11440632;16760024;21125603;25203782;25210495;25246222;44361183;44361184;46936206;52224398;52224400;51380914;50989525;56593148;57544532;59046843;59170628;59576228;59996243;66805708;70678861;70689219;70702054;71170554;70832431;71313043;118560068;118374891;126969526;129105892;133688913;137699714;139314995	HMDB:(939);SuperNatural:(SN00215874 SN00008118);ZINC bio:(ZINC03869381 ZINC03869382 ZINC03869383 ZINC03869384 ZINC04228232 ZINC13509082 ZINC13509104);additional;MeSH:(189149 439155);Plantcyc:(ADENOSYL-HOMO-CYS);PubMed;NORMAN:(NS00014918);COCONUT:(CNP0339419);KNApSAcK:(7230);PubChem:(193 13792 189149 439155 5248805 5284331 6419189 10046135 13231890 11784393 11440632 16760024 21125603 25203782 25210495 25246222 44361183 44361184 46936206 52224398 52224400 51380914 50989525 56593148 57544532 59046843 59170628 59576228 59996243 66805708 70678861 70689219 70702054 71170554 70832431 71313043 118560068 118374891 126969526 129105892 133688913 137699714 139314995);CHEBI:(57856 67009 16680);PubChem class - bio and metabolites;KEGG:(C00021);PubChem class - safety and toxic;YMDB:(198);Training Set;Biocyc:(ADENOSYL-HOMO-CYS)	88041854	385.12862	39.96	137_mapp_batch_00114_sirius_137	137
90	1	1	2	2	0.6429119305752915	-7.7857151936041475	0.9999999999999999	20.544834104990777	C11H20N2O3	[M + H]+	ZKQOUHVVXABNDG	InChI=1S/C11H20N2O3/c1-7(2)6-9(11(15)16)13-10(14)8-4-3-5-12-8/h7-9,12H,3-6H2,1-2H3,(H,13,14)(H,15,16)	L-prolyl-L-leucine	CC(C)CC(C(=O)O)NC(=O)C1CCCN1	0.826708674	1784491;1784492;444109;3527720;7082009;40518077;40518078;40518083;44368932;61158249;61160401;78975731;103869063	SuperNatural:(SN00069748);ZINC bio:(ZINC04040320);additional;MeSH:(444109 3527720);PubMed;NORMAN:(NS00014907);COCONUT:(CNP0371928);PubChem:(1784491 1784492 444109 3527720 7082009 40518077 40518078 40518083 44368932 61158249 61160401 78975731 103869063);CHEBI:(74791);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-20355)	20736102	229.1549	91.25	231_mapp_batch_00114_sirius_231	231
91	1	3	2	6	0.6365992583172351	-274.8989353157639	0.38190954773869346	39.62473106228664	C17H21N5O2S	[M + H]+	RCEWNKADOBBYMI	InChI=1S/C17H21N5O2S/c1-3-22-16(12-4-5-12)20-21-17(22)25-10-15(24)19-14-8-6-13(7-9-14)18-11(2)23/h6-9,12H,3-5,10H2,1-2H3,(H,18,23)(H,19,24)	N-(4-acetamidophenyl)-2-[(5-cyclopropyl-4-ethyl-1,2,4-triazol-3-yl)sulfanyl]acetamide	CCN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)NC(=O)C)C3CC3	1.20000005	650350	PubChem:(650350);PubMed;CHEBI:(120621)	98	360.15008	37.02	127_mapp_batch_00114_sirius_127	127
92	1	1	2	2	0.6302502552689451	-38.965793457955144	0.9999999999999999	50.14968123060648	C16H33NO3	[M + H]+	AOMUHOFOVNGZAN	InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3	Lalmin D	CCCCCCCCCCCC(=O)N(CCO)CCO	3.5	8430;138396113	HMDB:(32358);PubChem class - food;Maconda:(CON00046);additional;HSDB:(120-40-1);MeSH:(8430);PubMed;NORMAN:(NS00010591);COCONUT:(CNP0388189);PubChem:(8430 138396113);CHEBI:(143726);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubChem class - drug	254543470	288.25331	387.34	370_mapp_batch_00114_sirius_375	375
93	1	1	2	2	0.6283239909791529	-24.2754810565009	0.9999999999999999	28.675437841979257	C6H9NOS	[M + H]+	BKAWJIRCKVUVED	InChI=1S/C6H9NOS/c1-5-6(2-3-8)9-4-7-5/h4,8H,2-3H2,1H3	sulfurol	CC1=C(SC=N1)CCO	1.43104839	1136;87972513;131861724	HMDB:(32985);PubChem class - food;SuperNatural:(SN00321454);ZINC bio:(ZINC00160790);additional;MeSH:(1136);Plantcyc:(THZ);PubMed;NORMAN:(NS00012994);COCONUT:(CNP0408975);KNApSAcK:(7610);Natural Products:(UNPD16357);PubChem:(1136 87972513 131861724);CHEBI:(17957);PubChem class - bio and metabolites;KEGG:(C04294);PubChem class - safety and toxic;YMDB:(706);Training Set;Biocyc:(THZ)	222292350	144.04767	33.99	118_mapp_batch_00114_sirius_118	118
94	1	1	2	2	0.6239914367593457	-5.628243980896729	0.9999999999999999	21.957426082702693	C10H13N5O5	[M + H]+	NYHBQMYGNKIUIF	InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)	Guanosin	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N	-2.17188406	765;102404256;135508725;135514572;135529707;135536697;135538738;135546397;135582771;135596570;135618539;135699331;135726185;136019960;136029099;136029343;136032217;135768161;135768162;135768196;135796591;136073062;136073540;135823787;136594098;136596777;136612256;136614128;136623055;136168113;135934930;136670894;136200123;137103576;136219952;136698781;136232965;135976484;137143419;136259572;136263240;137221166;136806182;136806183;136806184;136806185;135398635;136823426;135402034;135405185;136835877;135426840;135427248;135433833;135440077;135461724;135463678;136898426;136900427;136912867;135484501;135490841;136451762;135499520;135499776;136461600;136474462;136490162;137506101;136996824;137403028	HMDB:(133);ZINC bio:(ZINC01550030 ZINC01698205 ZINC03869967 ZINC03869968 ZINC03869969 ZINC03869970 ZINC06585367);additional;MeSH:(135398635 135499520);Plantcyc:(CPD-15142 GUANOSINE);PubMed;NORMAN:(NS00009027);COCONUT:(CNP0244479);KNApSAcK:(19679);Natural Products:(UNPD65620 UNPD105334 UNPD68611);PubChem:(765 102404256 135508725 135514572 135529707 135536697 135538738 135546397 135582771 135596570 135618539 135699331 135726185 136019960 136029099 136029343 136032217 135768161 135768162 135768196 135796591 136073062 136073540 135823787 136594098 136596777 136612256 136614128 136623055 136168113 135934930 136670894 136200123 137103576 136219952 136698781 136232965 135976484 137143419 136259572 136263240 137221166 136806182 136806183 136806184 136806185 135398635 136823426 135402034 135405185 136835877 135426840 135427248 135433833 135440077 135461724 135463678 136898426 136900427 136912867 135484501 135490841 136451762 135499520 135499776 136461600 136474462 136490162 137506101 136996824 137403028);CHEBI:(73141 16750);PubChem class - bio and metabolites;KEGG:(C00387);PubChem class - safety and toxic;YMDB:(509);Training Set;PubChem class - drug;Biocyc:(CPD-15142 GUANOSINE)	120580478	284.09907	61.76	198_mapp_batch_00114_sirius_198	198
95	1	1	1	1	0.6210275455809335	-2.1913961322147197	0.9999999999999999	5051.484018511093	C26H54NO7P	[M + H]+	IHNKQIMGVNPMTC	InChI=1S/C26H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3/p+1	1-18:0-lysoPC	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	6.69999981	86556;86557;497299;497300;5313984;10436817;136212659;136212660	HMDB:(10384 94688);SuperNatural:(SN00335634);additional;MeSH:(86556 497299 497300);PubMed;Lipid:(LPC(18:0));COCONUT:(CNP0241659 CNP0346784);Natural Products:(UNPD115977);PubChem:(86556 86557 497299 497300 5313984 10436817 136212659 136212660);CHEBI:(73858);PubChem class - bio and metabolites;EcoCyc Mine;YMDB:(1187);Training Set;Biocyc:(CPD-8345)	21495400558	524.37141	462.14	406_mapp_batch_00114_sirius_411	411
96	1	1	1	2	0.6168195458109109	-6.974456590351384	0.9999999999999999	57.20345002667004	C10H17N3O6S	[M + H]+	RWSXRVCMGQZWBV	InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)	Glutinal	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	-4.5	745;124886;444462;445616;446684;448041;448106;4633090;7048684;10566814;10710004;9839547;10924820;15559592;15559593;20756463;23634626;25246407;40467184;42615251;45039351;54289881;60072620;59012061;59012062;59119144;59658501;58833436;87774813;101692668;131698098	HMDB:(125 62697);PubChem class - food;SuperNatural:(SN00003614 SN00156781);ZINC bio:(ZINC03830891 ZINC03830892 ZINC03830893 ZINC03830894);additional;MeSH:(124886 20756463);Plantcyc:(GLUTATHIONE);PubMed;NORMAN:(NS00001243);COCONUT:(CNP0083313 CNP0104130);KNApSAcK:(1518);Natural Products:(UNPD47599);PubChem:(745 124886 444462 445616 446684 448041 448106 4633090 7048684 10566814 10710004 9839547 10924820 15559592 15559593 20756463 23634626 25246407 40467184 42615251 45039351 54289881 60072620 59012061 59012062 59119144 59658501 58833436 87774813 101692668 131698098);CHEBI:(60836 57925 131728 16856);PubChem class - bio and metabolites;KEGG:(C00051 C02471);PubChem class - safety and toxic;YMDB:(160);Training Set;PubChem class - drug;Biocyc:(GLUTATHIONE SMA-0000138)	255846782	308.09131	80.6	222_mapp_batch_00114_sirius_222	222
97	1	1	1	1	0.616575478936544	-0.745108917931151	0.9999999999999999	4018.5452644606216	C24H50NO7P	[M + Na]+	ASWBNKHCZGQVJV	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/p+1	1-16:0-lysoPC	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	5.5999999	86554;86555;460602;460603;5313979;10097314;71751445;71751446;124202819;124202820;136212657;136212658	HMDB:(10382 62541);SuperNatural:(SN00036442 SN00036458);ZINC bio:(ZINC08214423 ZINC08219063);additional;MeSH:(86554 460602);Plantcyc:(CPD-8343);PubMed;COCONUT:(CNP0123091 CNP0346626);Natural Products:(UNPD14479 UNPD24099);PubChem:(86554 86555 460602 460603 5313979 10097314 71751445 71751446 124202819 124202820 136212657 136212658);CHEBI:(72998 28468);PubChem class - bio and metabolites;KEGG:(C04102);PubChem class - safety and toxic;YMDB:(1179);Training Set;Biocyc:(CPD-8343)	87812462	518.3218	423.94	391_mapp_batch_00114_sirius_396	396
98	1	1	1	2	0.6159851284763802	-7.976158425870463	0.9999999999999999	71.45452191327146	C10H17N3O6S	[M + H]+	RWSXRVCMGQZWBV	InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)	Glutinal	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	-4.5	745;124886;444462;445616;446684;448041;448106;4633090;7048684;10566814;10710004;9839547;10924820;15559592;15559593;20756463;23634626;25246407;40467184;42615251;45039351;54289881;60072620;59012061;59012062;59119144;59658501;58833436;87774813;101692668;131698098	HMDB:(125 62697);PubChem class - food;SuperNatural:(SN00003614 SN00156781);ZINC bio:(ZINC03830891 ZINC03830892 ZINC03830893 ZINC03830894);additional;MeSH:(124886 20756463);Plantcyc:(GLUTATHIONE);PubMed;NORMAN:(NS00001243);COCONUT:(CNP0083313 CNP0104130);KNApSAcK:(1518);Natural Products:(UNPD47599);PubChem:(745 124886 444462 445616 446684 448041 448106 4633090 7048684 10566814 10710004 9839547 10924820 15559592 15559593 20756463 23634626 25246407 40467184 42615251 45039351 54289881 60072620 59012061 59012062 59119144 59658501 58833436 87774813 101692668 131698098);CHEBI:(60836 57925 131728 16856);PubChem class - bio and metabolites;KEGG:(C00051 C02471);PubChem class - safety and toxic;YMDB:(160);Training Set;PubChem class - drug;Biocyc:(GLUTATHIONE SMA-0000138)	255846782	308.09167	45.07	154_mapp_batch_00114_sirius_154	154
99	1	1	2	2	0.6146647099873738	-4.641669744635708	0.9999999999999999	23.085971626220825	C11H20N2O3	[M + H]+	BBIXOODYWPFNDT	InChI=1S/C11H20N2O3/c1-3-7(2)9(12)10(14)13-6-4-5-8(13)11(15)16/h7-9H,3-6,12H2,1-2H3,(H,15,16)	Isoleucylproline	CCC(C)C(C(=O)N1CCCC1C(=O)O)N	0.376631796	342734;444876;6992873;14647616;11862120;44298543;61172963;61173408;63001236;69384740;78923110;92272891;92272892;92272893;89890360;124351699	COCONUT:(CNP0319729);HMDB:(11174);PubChem:(342734 444876 6992873 14647616 11862120 44298543 61172963 61173408 63001236 69384740 78923110 92272891 92272892 92272893 89890360 124351699);CHEBI:(74076);ZINC bio:(ZINC01591038 ZINC02047152 ZINC05663064 ZINC05663066 ZINC05663069);additional;PubChem class - bio and metabolites;Training Set;PubMed	19423338	229.15487	107.6	240_mapp_batch_00114_sirius_240	240
100	1	1	2	2	0.6065778525574217	-35.06046289961191	0.9999999999999999	67.43361331879763	C6H11NO4	[M + H]+	FCXZBWSIAGGPCB	InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)	acetylhomoserine	CC(=O)OCCC(C(=O)O)N	-1.0761435	528;439389;11966261;25244888;74413607;129661853	HMDB:(29423);SuperNatural:(SN00371178);ZINC bio:(ZINC01532838);additional;Plantcyc:(CPD-667);PubMed;COCONUT:(CNP0415355);KNApSAcK:(19570);Natural Products:(UNPD136786);PubChem:(528 439389 11966261 25244888 74413607 129661853);CHEBI:(37034 57716 16288 132989 7671);PubChem class - bio and metabolites;KEGG:(C01077);YMDB:(158);Biocyc:(CPD-667 CPD1A0-6155)	20687226	162.07618	39.13	131_mapp_batch_00114_sirius_131	131
101	1	1	2	2	0.606178222513681	-16.79662893080516	0.9999999999999999	51.414777437333484	C16H35NO3	[M - H2O + H]+	OCHZTELGZBWSJD	InChI=1S/C16H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-15(19)16(20)14(17)13-18/h14-16,18-20H,2-13,17H2,1H3	hexadecaphytosphingosine	CCCCCCCCCCCCC(C(C(CO)N)O)O	3.5999999	11673695;11312307;72551566	COCONUT:(CNP0278039);Natural Products:(UNPD25933 UNPD48501 UNPD49310 UNPD30224);PubChem:(11673695 11312307 72551566);SuperNatural:(SN00274280 SN00399066 SN00334399 SN00278375);CHEBI:(76699 76698);YMDB:(1098);KEGG Mine	8593178658	272.25834	318.63	339_mapp_batch_00114_sirius_344	344
102	1	1	1	2	0.6057988267696788	-32.77008949739188	0.9999999999999999	29.21183912613006	C10H23NO	[M + H]+	UVYBWDBLVDZIOX	InChI=1S/C10H23NO/c1-2-3-4-5-6-7-8-11-9-10-12/h11-12H,2-10H2,1H3	Octyl ethanolamine	CCCCCCCCNCCO	2.5	93158	NORMAN:(NS00029300);MeSH:(93158);PubChem class - safety and toxic;PubChem:(93158);PubMed	67371078	174.18534	195.04	292_mapp_batch_00114_sirius_292	292
103	1	1	2	2	0.6014633090988718	-4.93829243318755	0.9999999999999999	35.61976804637486	C11H20N2O3	[M + H]+	BBIXOODYWPFNDT	InChI=1S/C11H20N2O3/c1-3-7(2)9(12)10(14)13-6-4-5-8(13)11(15)16/h7-9H,3-6,12H2,1-2H3,(H,15,16)	Isoleucylproline	CCC(C)C(C(=O)N1CCCC1C(=O)O)N	0.376631796	342734;444876;6992873;14647616;11862120;44298543;61172963;61173408;63001236;69384740;78923110;92272891;92272892;92272893;89890360;124351699	COCONUT:(CNP0319729);HMDB:(11174);PubChem:(342734 444876 6992873 14647616 11862120 44298543 61172963 61173408 63001236 69384740 78923110 92272891 92272892 92272893 89890360 124351699);CHEBI:(74076);ZINC bio:(ZINC01591038 ZINC02047152 ZINC05663064 ZINC05663066 ZINC05663069);additional;PubChem class - bio and metabolites;Training Set;PubMed	19423338	229.15488	99.93	237_mapp_batch_00114_sirius_237	237
104	1	1	2	2	0.6001284136663251	-44.29759578423052	0.9999999999999999	21.760726026714405	C6H9NOS	[M + H]+	BKAWJIRCKVUVED	InChI=1S/C6H9NOS/c1-5-6(2-3-8)9-4-7-5/h4,8H,2-3H2,1H3	sulfurol	CC1=C(SC=N1)CCO	1.43104839	1136;87972513;131861724	HMDB:(32985);PubChem class - food;SuperNatural:(SN00321454);ZINC bio:(ZINC00160790);additional;MeSH:(1136);Plantcyc:(THZ);PubMed;NORMAN:(NS00012994);COCONUT:(CNP0408975);KNApSAcK:(7610);Natural Products:(UNPD16357);PubChem:(1136 87972513 131861724);CHEBI:(17957);PubChem class - bio and metabolites;KEGG:(C04294);PubChem class - safety and toxic;YMDB:(706);Training Set;Biocyc:(THZ)	222292350	144.04798	46.94	175_mapp_batch_00114_sirius_175	175
105	1	1	2	2	0.5975026301129127	-42.00085492382801	0.9999999999999999	32.313123882571794	C6H9N3O	[M - H2O + H]+	VUTBELPREDJDDH	InChI=1S/C6H9N3O/c1-4-8-2-5(3-10)6(7)9-4/h2,10H,3H2,1H3,(H2,7,8,9)	pyramine	CC1=NC=C(C(=N1)N)CO	-0.100000001	777	ZINC bio:(ZINC00895559);additional;MeSH:(777);Plantcyc:(HMP);PubMed;COCONUT:(CNP0300516);KNApSAcK:(7494);Natural Products:(UNPD56565);PubChem:(777);CHEBI:(16892);PubChem class - bio and metabolites;KEGG:(C01279);PubChem class - safety and toxic;YMDB:(118);Training Set;Biocyc:(HMP)	86763894	122.07145	49.88	183_mapp_batch_00114_sirius_183	183
106	1	1	2	2	0.5946218192356272	-3.784529576663058	0.9999999999999999	24.578181713608675	C10H13N5O4	[M + H]+	OIRDTQYFTABQOQ	InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)	Adenocor	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N	-1.8441714	191;21704;60961;96368;102198;638036;644174;160739;171798;447270;447916;448374;448378;450776;453548;466397;5702004;7000182;7040251;7048607;5232242;6420052;6552084;6560357;10539954;10611929;6713976;10754484;10778501;12358319;12358320;12358321;12358322;12358325;12358335;10890867;10923602;10924111;10945502;10978491;11032861;11097670;11129405;11807674;10492175;21580289;21603567;22816614;22864552;23279550;23424823;24031035;24773269;42626774;44400560;54152452;54732806;53346513;53384930;57483912;57636736;59099798;58922336;59460532;59848323;69866322;71738110;71776184;71056489;70889269;71313037;89954368;101001971;100935583;100958904;101917632;101944188;101944189;118082104;122654941;121484514;121486812;123570113;123223819;129712279;134613125;131883911;131883912;135537873;134972038;136735805;136823423;139025871	HMDB:(50 14340);SuperNatural:(SN00001939 SN00275756 SN00383379 SN00155863 SN00002819 SN00369880);ZINC bio:(ZINC00970363 ZINC02047403 ZINC02169830 ZINC03201876 ZINC03201878 ZINC03830178 ZINC03830179 ZINC03978047 ZINC03978049 ZINC04048240 ZINC08580514);additional;HSDB:(5536-17-4 58-61-7);MeSH:(21704 60961 96368 102198 160739 447916);Plantcyc:(ADENOSINE);PubMed;NORMAN:(NS00010570);COCONUT:(CNP0009405 CNP0216822);KNApSAcK:(7444);Natural Products:(UNPD39215 UNPD128026 UNPD50018 UNPD145255 UNPD166075);PubChem:(191 21704 60961 96368 102198 638036 644174 160739 171798 447270 447916 448374 448378 450776 453548 466397 5702004 7000182 7040251 7048607 5232242 6420052 6552084 6560357 10539954 10611929 6713976 10754484 10778501 12358319 12358320 12358321 12358322 12358325 12358335 10890867 10923602 10924111 10945502 10978491 11032861 11097670 11129405 11807674 10492175 21580289 21603567 22816614 22864552 23279550 23424823 24031035 24773269 42626774 44400560 54152452 54732806 53346513 53384930 57483912 57636736 59099798 58922336 59460532 59848323 69866322 71738110 71776184 71056489 70889269 71313037 89954368 101001971 100935583 100958904 101917632 101944188 101944189 118082104 122654941 121484514 121486812 123570113 123223819 129712279 134613125 131883911 131883912 135537873 134972038 136735805 136823423 139025871);CHEBI:(95180 45327 140569 46515 93913 16335);PubChem class - bio and metabolites;KEGG:(C00212);PubChem class - safety and toxic;YMDB:(58);Training Set;PubChem class - drug;Biocyc:(SMA-0000369 CPD-13918 ADENOSINE)	121629566	268.10336	84.13	223_mapp_batch_00114_sirius_223	223
107	1	1	2	2	0.5904549376159152	-7.8912753710617975	0.9999999999999999	79.80526352454677	C22H43NO	[M + H]+	UAUDZVJPLUQNMU	InChI=1S/C22H43NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H2,23,24)	Erucylamide	CCCCCCCCC=CCCCCCCCCCCCC(=O)N	8.80000019	8214;5365369;5365371	PubChem class - food;Maconda:(CON00035);additional;HSDB:(112-84-5);MeSH:(8214 5365371);PubMed;NORMAN:(NS00010726);COCONUT:(CNP0107414);Natural Products:(UNPD40452);PubChem:(8214 5365369 5365371);CHEBI:(142245);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8810972774	338.3418	596.7	482_mapp_batch_00114_sirius_487	487
108	1	1	1	1	0.5880923210004756	-113.64327546689962	0.9999999999999999	25.220588745960782	C8H15N3	[M + Na]+	OEBXWWBYZJNKRK	InChI=1S/C8H15N3/c1-10-5-3-7-11-6-2-4-9-8(10)11/h2-7H2,1H3	7-methyl-1,5,7-triazabicyclo[4.4.0]dec-5-ene	CN1CCCN2C1=NCCC2	-0.100000001	123583;40432412	NORMAN:(NS00038394);PubChem:(123583 40432412);additional;PubChem class - safety and toxic;Training Set;PubMed	67911746	176.11592	67.0	204_mapp_batch_00114_sirius_204	204
109	1	2	2	4	0.588066653117825	-199.8665134116878	0.8959798994974877	22.795943981689028	C13H21N5O2	[M + H]+	OLCZQKCJFOMGKC	InChI=1S/C13H21N5O2/c1-4-5-11-14-12(17(3)10(2)19)16-13(15-11)18-6-8-20-9-7-18/h4-9H2,1-3H3	N-methyl-N-(4-morpholin-4-yl-6-propyl-1,3,5-triazin-2-yl)acetamide	CCCC1=NC(=NC(=N1)N(C)C(=O)C)N2CCOCC2	0.899999976	3080140	PubChem:(3080140);PubChem class - safety and toxic	67108866	280.17548	221.27	303_mapp_batch_00114_sirius_308	308
110	1	1	1	2	0.5859611218766619	-5.684360105319602	0.9999999999999999	39.20164353949494	C8H20NO6P	[M + H]+	SUHOQUVVVLNYQR	InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1	Gliatilin (TN)	C[N+](C)(C)CCOP(=O)(O)OCC(CO)O	-2.29999995	823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911	HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)	255584622	258.1101	35.43	111_mapp_batch_00114_sirius_111	111
