id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
40_mapp_batch_00114_sirius_40	C6H14N4O2	[M + Na]+	C6H14N4O2	Amino acids and Peptides	0.9998227953910828	Small peptides	0.9999138116836548	Aminoacids	0.9957516193389893	L-alpha-amino acids	0.5851028561592102	Amino acids and derivatives	0.9998886585235596	Amino acids, peptides, and analogues	0.9998934268951416	Carboxylic acids and derivatives	0.9998773336410522	Organic acids and derivatives	0.9999419450759888	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	40
42_mapp_batch_00114_sirius_42	C6H14N2O2	[M + K]+	C6H14N2O2	Amino acids and Peptides	0.8819122314453125	Small peptides	0.9644034504890442	Aminoacids	0.8038143515586853	Alpha amino acid amides	0.8091217875480652	Amino acids and derivatives	0.98855060338974	Amino acids, peptides, and analogues	0.9891074299812317	Carboxylic acids and derivatives	0.9957006573677063	Organic acids and derivatives	0.9989511966705322	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Alpha amino acid amides; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	42
44_mapp_batch_00114_sirius_44	C8H18ClN2O5PS	[M + K]+	C8H18ClN2O5PS	Alkaloids	0.8439295291900635	Ornithine alkaloids	0.10067734867334366	Wax monoesters	0.08466657251119614	Phosphoric monoester diamides	0.564211905002594	Organic phosphoric acid diamides	0.45431801676750183	Organic phosphoramides	0.1048274114727974	Organic phosphoric acids and derivatives	0.0898117870092392	Organic acids and derivatives	0.36821532249450684	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Alkyl chlorides; Organothiophosphorus compounds; Organochlorides; Alkyl halides; Sulfenyl compounds; Phosphoric monoester diamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	44
45_mapp_batch_00114_sirius_45	C15H24N4O7S2	[M + K]+	C15H24N4O7S2	Amino acids and Peptides	0.9439266324043274	Small peptides	0.9574369788169861	Tripeptides	0.6463326811790466	N-acyl-alpha amino acids and derivatives	0.9275203347206116	Amino acids and derivatives	0.9850216507911682	Amino acids, peptides, and analogues	0.9853996634483337	Carboxylic acids and derivatives	0.9975928664207458	Organic acids and derivatives	0.9982708692550659	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	45
50_mapp_batch_00114_sirius_50	C12H9BrN4O3S	[M + Na]+	C12H9BrN4O3S	Alkaloids	0.9863145351409912	Nicotinic acid alkaloids	0.31942474842071533	Pyridine alkaloids	0.2576025128364563	Nitroaromatic compounds	0.5899566411972046	C-nitro compounds	0.6427709460258484	Organic nitro compounds	0.5511385202407837	Allyl-type 1,3-dipolar organic compounds	0.6090314388275146	Organic 1,3-dipolar compounds	0.5407177209854126	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Halobenzenes; Triazoles; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Azoles; Aryl bromides; Bromobenzenes; Organic nitro compounds; Sulfonyls; Organic oxoazanium compounds; Organobromides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	50
56_mapp_batch_00114_sirius_56	C12H14Br2N2O3	[M + H]+	C12H14Br2N2O3	Alkaloids	0.9408451318740845	Ornithine alkaloids	0.5765998959541321	Polyamines	0.4802733361721039	O-bromophenols	0.8786547183990479	Bromophenols	0.8095897436141968	Halophenols	0.792701244354248	Phenols	0.7291002869606018	Benzenoids	0.9993591904640198	Organic compounds; Lipids and lipid-like molecules; Halobenzenes; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl bromides; Carboxylic acid derivatives; Bromobenzenes; Organobromides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Halophenols; Benzenoids; Bromophenols; O-bromophenols; Aryl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	56
62_mapp_batch_00114_sirius_62	C8H16N2O3S2	[M - H2O + H]+	C8H14N2O2S2	Amino acids and Peptides	0.6052543520927429	Small peptides	0.8361432552337646	Aminoacids	0.6955645084381104	Dicarboxylic acids and derivatives	0.539837658405304			Dicarboxylic acids and derivatives	0.539837658405304	Carboxylic acids and derivatives	0.9981093406677246	Organic acids and derivatives	0.9997106194496155	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	62
63_mapp_batch_00114_sirius_63	C12H12N2O3S2	[M + K]+	C12H12N2O3S2	Alkaloids	0.687492847442627	Small peptides	0.42200377583503723	Aminoacids	0.18968327343463898	Alpha amino acids and derivatives	0.7967273592948914	Amino acids and derivatives	0.7395204305648804	Amino acids, peptides, and analogues	0.7359796166419983	Carboxylic acids and derivatives	0.9989029169082642	Organic acids and derivatives	0.9999027252197266	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Thiophenes; Imines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; N-arylamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	63
67_mapp_batch_00114_sirius_67	C11H10N2OS2	[M + H]+	C11H10N2OS2	Alkaloids	0.35861295461654663	Anthranilic acid alkaloids	0.06700503826141357	Isocoumarins	0.09736126661300659	N-arylamides	0.05168692395091057			N-arylamides	0.05168692395091057	Organonitrogen compounds	0.9999986886978149	Organic nitrogen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiophenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Carboximidamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	67
68_mapp_batch_00114_sirius_68	C6H14N4O2	[M + K]+	C6H14N4O2	Amino acids and Peptides	0.9997727274894714	Small peptides	0.9997329115867615	Aminoacids	0.9967143535614014	L-alpha-amino acids	0.5286061763763428	Amino acids and derivatives	0.9998196959495544	Amino acids, peptides, and analogues	0.9998177886009216	Carboxylic acids and derivatives	0.999906063079834	Organic acids and derivatives	0.9998685121536255	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	68
71_mapp_batch_00114_sirius_71	C7H5ClN2O7S	[M + K]+	C7H5ClN2O7S	Shikimates and Phenylpropanoids	0.4612773358821869	Small peptides	0.4399218261241913	Aminoacids	0.4408927857875824	Benzenesulfonic acids and derivatives	0.9647793769836426			Benzenesulfonic acids and derivatives	0.9647793769836426	Benzene and substituted derivatives	0.866206169128418	Benzenoids	0.9953355193138123	Organic compounds; Organosulfur compounds; Benzenesulfonic acids and derivatives; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Aryl chlorides; Organic nitro compounds; Sulfonyls; Organosulfonic acids; Carboxylic acids; Organic oxoazanium compounds; Organochlorides; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Aryl halides; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	71
75_mapp_batch_00114_sirius_75	C7H17N3S	[M + H]+	C7H17N3S	Alkaloids	0.9929805994033813	Ornithine alkaloids	0.8672018051147461	Polyamines	0.8245037198066711	Guanidines	0.8972817659378052			Guanidines	0.8972817659378052	Organonitrogen compounds	0.9999983310699463	Organic nitrogen compounds	0.9999973773956299	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Guanidines; Carboximidamides; Sulfenyl compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	75
77_mapp_batch_00114_sirius_77	C6H8N2O2	[M + H]+	C6H8N2O2	Alkaloids	0.916957437992096	Nicotinic acid alkaloids	0.22433511912822723	Pyridine alkaloids	0.20002950727939606	Aryl alkyl ketones	0.8359062671661377	Ketones	0.35401344299316406	Carbonyl compounds	0.2003120332956314	Organooxygen compounds	0.9999648332595825	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Imidazoles; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Diazines; Substituted imidazoles; Aromatic alcohols; Aryl ketones; Aryl alkyl ketones; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	77
78_mapp_batch_00114_sirius_78	C6H10N2O3	[M + H]+	C6H10N2O3	Amino acids and Peptides	0.6991126537322998	Histidine alkaloids	0.3532186448574066	Imidazole alkaloids	0.4094446897506714	Aryl alkyl ketones	0.5982967019081116	Ketones	0.5921106338500977	Carbonyl compounds	0.6791216135025024	Organooxygen compounds	0.999798595905304	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Imidazoles; Ketones; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Secondary alcohols; Carbonyl compounds; Polyols; Substituted imidazoles; 1,2-diols; Aromatic alcohols; Aryl ketones; Aryl alkyl ketones; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	78
79_mapp_batch_00114_sirius_79	C3H8NO6P	[M + K]+	C3H8NO6P	Amino acids and Peptides	0.9865005612373352	Small peptides	0.9914299845695496	Aminoacids	0.9794809818267822	Alpha amino acids and derivatives	0.9630656242370605	Amino acids and derivatives	0.9731789827346802	Amino acids, peptides, and analogues	0.9715175628662109	Carboxylic acids and derivatives	0.964709460735321	Organic acids and derivatives	0.9996465444564819	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	79
80_mapp_batch_00114_sirius_80	C6H14N4O2	[M + H]+	C6H14N4O2	Amino acids and Peptides	0.9998644590377808	Small peptides	0.999943733215332	Aminoacids	0.996877908706665	L-alpha-amino acids	0.5928540825843811	Amino acids and derivatives	0.9999158382415771	Amino acids, peptides, and analogues	0.9999188184738159	Carboxylic acids and derivatives	0.9999468326568604	Organic acids and derivatives	0.9999788999557495	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	80
81_mapp_batch_00114_sirius_81	C6H14N2O	[M + H]+	C6H14N2O	Alkaloids	0.9389159083366394	Ornithine alkaloids	0.9303750991821289	Polyamines	0.8771677613258362	Amino acids and derivatives	0.9626373052597046	Amino acids and derivatives	0.9626373052597046	Amino acids, peptides, and analogues	0.9631223678588867	Carboxylic acids and derivatives	0.8540791273117065	Organic acids and derivatives	0.9665697813034058	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	81
