"sirius_smiles"	"sirius_confidenceRank"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_#adducts"	"sirius_#predictedFPs"	"sirius_ConfidenceScore"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_id"	"sirius_featureId"	"sirius_chebiid"	"sirius_chebiasciiname"	"feature_id"
"C(CCNCCCN)CN"	229	1	1	1	2	"0.3286621138275511"	-3.0383702459237	1	35.8573577248252	"C7H19N3"	"[M + H]+"	"ATHGHQPFGPMSJY"	"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2"	"Spermidin"	-1	"1102;6992097;10845260;71310763;71311068;90469747;101602097;102033574;102033576;101741870;101741871;101741872;101756247;101756248;119077440;119078111;119078112;129710117;131872266;139024997;138454344"	"HMDB:(1257);SuperNatural:(SN00307214 SN00002231);ZINC bio:(ZINC01532612);additional;MeSH:(1102);Plantcyc:(SPERMIDINE);PubMed;NORMAN:(NS00014635);COCONUT:(CNP0187744 CNP0279184);KNApSAcK:(1431);Natural Products:(UNPD179137);PubChem:(1102 6992097 10845260 71310763 71311068 90469747 101602097 102033574 102033576 101741870 101741871 101741872 101756247 101756248 119077440 119078111 119078112 129710117 131872266 139024997 138454344);CHEBI:(16610 57834);PubChem class - bio and metabolites;KEGG:(C00315);PubChem class - safety and toxic;YMDB:(232);PubChem class - drug;Biocyc:(SMA-0000314 SPERMIDINE)"	121612670	146.16542	51.76	"188_mapp_batch_00114_sirius_188"	188	NA	NA	188
"C(CCNCCCN)CN"	205	1	1	1	2	"0.35292930910845716"	-2.50388939421272	1	45.6609471541456	"C7H19N3"	"[M + H]+"	"ATHGHQPFGPMSJY"	"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2"	"Spermidin"	-1	"1102;6992097;10845260;71310763;71311068;90469747;101602097;102033574;102033576;101741870;101741871;101741872;101756247;101756248;119077440;119078111;119078112;129710117;131872266;139024997;138454344"	"HMDB:(1257);SuperNatural:(SN00307214 SN00002231);ZINC bio:(ZINC01532612);additional;MeSH:(1102);Plantcyc:(SPERMIDINE);PubMed;NORMAN:(NS00014635);COCONUT:(CNP0187744 CNP0279184);KNApSAcK:(1431);Natural Products:(UNPD179137);PubChem:(1102 6992097 10845260 71310763 71311068 90469747 101602097 102033574 102033576 101741870 101741871 101741872 101756247 101756248 119077440 119078111 119078112 129710117 131872266 139024997 138454344);CHEBI:(16610 57834);PubChem class - bio and metabolites;KEGG:(C00315);PubChem class - safety and toxic;YMDB:(232);PubChem class - drug;Biocyc:(SMA-0000314 SPERMIDINE)"	121612670	146.16532	35.27	"125_mapp_batch_00114_sirius_125"	125	NA	NA	125
"C(CCNCCCN)CN"	183	1	1	1	2	"0.41570162195422006"	-2.97915032480528	1	38.3940059127082	"C7H19N3"	"[M + H]+"	"ATHGHQPFGPMSJY"	"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2"	"Spermidin"	-1	"1102;6992097;10845260;71310763;71311068;90469747;101602097;102033574;102033576;101741870;101741871;101741872;101756247;101756248;119077440;119078111;119078112;129710117;131872266;139024997;138454344"	"HMDB:(1257);SuperNatural:(SN00307214 SN00002231);ZINC bio:(ZINC01532612);additional;MeSH:(1102);Plantcyc:(SPERMIDINE);PubMed;NORMAN:(NS00014635);COCONUT:(CNP0187744 CNP0279184);KNApSAcK:(1431);Natural Products:(UNPD179137);PubChem:(1102 6992097 10845260 71310763 71311068 90469747 101602097 102033574 102033576 101741870 101741871 101741872 101756247 101756248 119077440 119078111 119078112 129710117 131872266 139024997 138454344);CHEBI:(16610 57834);PubChem class - bio and metabolites;KEGG:(C00315);PubChem class - safety and toxic;YMDB:(232);PubChem class - drug;Biocyc:(SMA-0000314 SPERMIDINE)"	121612670	146.16536	70	"213_mapp_batch_00114_sirius_213"	213	NA	NA	213
"C(COCCOCCO)O"	154	1	1	1	2	"0.4816472763480033"	-7.61289576350163	1	35.5445213727122	"C6H14O4"	"[M + H]+"	"ZIBGPFATKBEMQZ"	"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2"	"3,8-diol"	-0.920538723	"8172;10441896;59078282;100996608;131674246"	"PubChem class - food;Maconda:(CON00070);ZINC bio:(ZINC01690436);HSDB:(112-27-6);MeSH:(8172);PubMed;NORMAN:(NS00002182);COCONUT:(CNP0021434);PubChem:(8172 10441896 59078282 100996608 131674246);CHEBI:(44926);PubChem class - bio and metabolites;PubChem class - safety and toxic;Biocyc:(CPD-20409);KEGG Mine"	8810409574	151.09661	88.64	"226_mapp_batch_00114_sirius_226"	226	NA	NA	226
"C(COCCOCCOCCO)O"	41	1	1	1	2	"0.8184440099655946"	-0.770490176409907	1	56.8627871762425	"C8H18O5"	"[M + H]+"	"UWHCKJMYHZGTIT"	"InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2"	"Tetraglycol"	-1.60000002	"8200;24806090;100996607"	"HMDB:(94708);PubChem class - food;SuperNatural:(SN00322133);Maconda:(CON00071);ZINC bio:(ZINC01591820);additional;HSDB:(112-60-7);MeSH:(8200);PubMed;NORMAN:(NS00009833);COCONUT:(CNP0180147);Natural Products:(UNPD121889);PubChem:(8200 24806090 100996607);CHEBI:(44920);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine"	8812029550	195.12292	110.98	"246_mapp_batch_00114_sirius_246"	246	NA	NA	246
"C(COCCOCCOCCOC#CO)O"	204	1	1	2	2	"0.3551743901560686"	-47.9192534581369	1	98.7897102336242	"C10H18O6"	"[M - H2O + H]+"	"RYEILTDATRIIDL"	"InChI=1S/C10H18O6/c11-1-3-13-5-7-15-9-10-16-8-6-14-4-2-12/h11-12H,1,3,5-10H2"	"null"	-0.400000006	"46850848"	"PubChem:(46850848);PubChem class - bio and metabolites"	16777218	217.10716	208.38	"294_mapp_batch_00114_sirius_297"	297	NA	NA	297
"C(COCCOCCOCCOCCO)O"	23	1	1	1	2	"0.9152751897651866"	-0.347657470051915	1	61.1525425422255	"C10H22O6"	"[M + H]+"	"JLFNLZLINWHATN"	"InChI=1S/C10H22O6/c11-1-3-13-5-7-15-9-10-16-8-6-14-4-2-12/h11-12H,1-10H2"	"Pentaglycol"	-1.70000005	"62551;58325915"	"NORMAN:(NS00001002);PubChem:(62551 58325915);CHEBI:(39631);Maconda:(CON00072);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed;Biocyc:(CPD-20410);KEGG Mine"	8674610274	239.1491	125.61	"262_mapp_batch_00114_sirius_262"	262	NA	NA	262
"C(COCCOCCOCCOCCOCCO)O"	22	1	1	1	2	"0.9158719280404325"	-0.719321805845813	1	45.6261638589205	"C12H26O7"	"[M + H]+"	"IIRDTKBZINWQAW"	"InChI=1S/C12H26O7/c13-1-3-15-5-7-17-9-11-19-12-10-18-8-6-16-4-2-14/h13-14H,1-12H2"	"Hexagol"	-1.89999998	"17472"	"HMDB:(61822);PubChem class - food;Maconda:(CON00073);additional;MeSH:(17472);PubMed;NORMAN:(NS00001003);COCONUT:(CNP0147909);PubChem:(17472);CHEBI:(49793);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine"	8810939502	283.17513	139.87	"265_mapp_batch_00114_sirius_265"	265	NA	NA	265
"C(CSCCO)C(C(=O)O)N"	113	1	1	2	2	"0.5752734762096795"	-23.607087260822	1	63.5149783445763	"C6H13NO3S"	"[M - H2O + H]+"	"WKECILUJKOJNGE"	"InChI=1S/C6H13NO3S/c7-5(6(9)10)1-3-11-4-2-8/h5,8H,1-4,7H2,(H,9,10)"	"S-Hydroxyethylhomocysteine"	-0.890708864	"191612;6451421"	"EcoCyc Mine;MeSH:(191612);PubChem:(191612 6451421);PubMed;KEGG Mine"	25769803846	162.05848	50.43	"186_mapp_batch_00114_sirius_186"	186	NA	NA	186
"C[N+](=C(Cl)Cl)C"	303	1	1	1	2	"0.21128992841788113"	-130.031351908526	1	12.9600931381329	"C3H5Cl2N"	"[M + H]+"	"WILYSFGDCDXQIC"	"InChI=1S/C3H6Cl2N/c1-6(2)3(4)5/h1-2H3/q+1"	"dichloromethylidene(dimethyl)azanium"	1.89999998	"419147"	"PubChem:(419147);NORMAN:(NS00059541)"	262146	125.98646	26.81	"10_mapp_batch_00114_sirius_10"	10	NA	NA	10
"C[N+](C)(C)CCOP(=O)(O)O"	51	1	1	1	3	"0.7646555975832704"	-3.74579972437357	0.979396984924623	35.7459113148615	"C5H14NO4P"	"[M + H]+"	"YHHSONZFOIEMCP"	"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1"	"phosphocholine"	-1.5	"1014;135437;3330960;10631332;10631333;71751656;89678543"	"HMDB:(1565);SuperNatural:(SN00243075 SN00245099 SN00002244);ZINC bio:(ZINC01532692);additional;MeSH:(1014 135437 3330960);Plantcyc:(PHOSPHORYL-CHOLINE);PubMed;NORMAN:(NS00041278);COCONUT:(CNP0191945 CNP0310137 CNP0371238);Natural Products:(UNPD133926 UNPD96257);PubChem:(1014 135437 3330960 10631332 10631333 71751656 89678543);CHEBI:(18132 295975);PubChem class - bio and metabolites;KEGG:(C00588);YMDB:(191);Training Set;PubChem class - drug;Biocyc:(PHOSPHORYL-CHOLINE)"	54520174	184.07337	34.75	"109_mapp_batch_00114_sirius_109"	109	NA	NA	109
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	111	1	1	1	2	"0.5805250244088692"	-5.6293988048285	0.999497487437186	22.4955107008668	"C8H20NO6P"	"[M + H]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	258.11046	55.34	"193_mapp_batch_00114_sirius_193"	193	NA	NA	193
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	110	1	1	1	2	"0.5859611218766619"	-5.6843601053196	1	39.2016435394949	"C8H20NO6P"	"[M + H]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	258.1101	35.43	"111_mapp_batch_00114_sirius_111"	111	NA	NA	111
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	133	1	1	1	1	"0.5344685607691432"	-13.5205908378641	0.999497487437186	23.3037233449249	"C8H20NO6P"	"[M + K]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	296.06578	32.92	"86_mapp_batch_00114_sirius_86"	86	NA	NA	86
"C[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O"	120	1	1	1	2	"0.5647114391058415"	-6.39279236974931	1	36.9299916047184	"C15H22N6O5S"	"[M + H]+"	"MEFKEPWMEQBLKI"	"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1"	"Donamet"	-1.9803381	"1079;5136;34755;34756;446470;450572;450573;5284336;6419194;9865603;9865604;12312798;12312799;11112917;16757548;23633161;25009065;25203285;24211902;24762163;24762164;24762165;45266279;44229224;46835140;46835141;56593143;60038769;56846384;58633578;58633579;58766358;58766359;59782663;59854429;59996240;59996241;72187520;71299730;71308396;71308397;71313045;71313047;73897310;73897311;87224684;87629473;88464636;92043185;90472908;102092539;124919296;124919297;124919298;126456347;126970003;129316418;129626578;131697735;132988922;133688915;133688917;134692588;134692589;135030730;135030731;135074394"	"HMDB:(1185);SuperNatural:(SN00370243 SN00399234);ZINC bio:(ZINC04228231 ZINC12371978 ZINC12371979 ZINC12371980 ZINC13522357 ZINC13522362);additional;MeSH:(34755 34756 24762165);PubMed;NORMAN:(NS00014313);COCONUT:(CNP0085538 CNP0328281);KNApSAcK:(7347);Natural Products:(UNPD103434 UNPD169231);PubChem:(1079 5136 34755 34756 446470 450572 450573 5284336 6419194 9865603 9865604 12312798 12312799 11112917 16757548 23633161 25009065 25203285 24211902 24762163 24762164 24762165 45266279 44229224 46835140 46835141 56593143 60038769 56846384 58633578 58633579 58766358 58766359 59782663 59854429 59996240 59996241 72187520 71299730 71308396 71308397 71313045 71313047 73897310 73897311 87224684 87629473 88464636 92043185 90472908 102092539 124919296 124919297 124919298 126456347 126970003 129316418 129626578 131697735 132988922 133688915 133688917 134692588 134692589 135030730 135030731 135074394);CHEBI:(59789 33442 15414 142094 142093 33440 67040);PubChem class - bio and metabolites;KEGG:(C00019);PubChem class - safety and toxic;YMDB:(438 297);Training Set;PubChem class - drug;Biocyc:(CPD0-2554 S-ADENOSYLMETHIONINE)"	121497982	399.14419	33.99	"107_mapp_batch_00114_sirius_107"	107	NA	NA	107
"C[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O"	124	1	1	1	2	"0.5565221196469623"	-6.40503828104098	1	66.231434105718	"C15H22N6O5S"	"[M + H]+"	"MEFKEPWMEQBLKI"	"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1"	"Donamet"	-1.9803381	"1079;5136;34755;34756;446470;450572;450573;5284336;6419194;9865603;9865604;12312798;12312799;11112917;16757548;23633161;25009065;25203285;24211902;24762163;24762164;24762165;45266279;44229224;46835140;46835141;56593143;60038769;56846384;58633578;58633579;58766358;58766359;59782663;59854429;59996240;59996241;72187520;71299730;71308396;71308397;71313045;71313047;73897310;73897311;87224684;87629473;88464636;92043185;90472908;102092539;124919296;124919297;124919298;126456347;126970003;129316418;129626578;131697735;132988922;133688915;133688917;134692588;134692589;135030730;135030731;135074394"	"HMDB:(1185);SuperNatural:(SN00370243 SN00399234);ZINC bio:(ZINC04228231 ZINC12371978 ZINC12371979 ZINC12371980 ZINC13522357 ZINC13522362);additional;MeSH:(34755 34756 24762165);PubMed;NORMAN:(NS00014313);COCONUT:(CNP0085538 CNP0328281);KNApSAcK:(7347);Natural Products:(UNPD103434 UNPD169231);PubChem:(1079 5136 34755 34756 446470 450572 450573 5284336 6419194 9865603 9865604 12312798 12312799 11112917 16757548 23633161 25009065 25203285 24211902 24762163 24762164 24762165 45266279 44229224 46835140 46835141 56593143 60038769 56846384 58633578 58633579 58766358 58766359 59782663 59854429 59996240 59996241 72187520 71299730 71308396 71308397 71313045 71313047 73897310 73897311 87224684 87629473 88464636 92043185 90472908 102092539 124919296 124919297 124919298 126456347 126970003 129316418 129626578 131697735 132988922 133688915 133688917 134692588 134692589 135030730 135030731 135074394);CHEBI:(59789 33442 15414 142094 142093 33440 67040);PubChem class - bio and metabolites;KEGG:(C00019);PubChem class - safety and toxic;YMDB:(438 297);Training Set;PubChem class - drug;Biocyc:(CPD0-2554 S-ADENOSYLMETHIONINE)"	121497982	399.14491	50.52	"185_mapp_batch_00114_sirius_185"	185	NA	NA	185
"C[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O"	122	1	1	1	2	"0.5594171994248219"	-6.27250430103037	1	62.9705897400737	"C15H22N6O5S"	"[M + H]+"	"MEFKEPWMEQBLKI"	"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1"	"Donamet"	-1.9803381	"1079;5136;34755;34756;446470;450572;450573;5284336;6419194;9865603;9865604;12312798;12312799;11112917;16757548;23633161;25009065;25203285;24211902;24762163;24762164;24762165;45266279;44229224;46835140;46835141;56593143;60038769;56846384;58633578;58633579;58766358;58766359;59782663;59854429;59996240;59996241;72187520;71299730;71308396;71308397;71313045;71313047;73897310;73897311;87224684;87629473;88464636;92043185;90472908;102092539;124919296;124919297;124919298;126456347;126970003;129316418;129626578;131697735;132988922;133688915;133688917;134692588;134692589;135030730;135030731;135074394"	"HMDB:(1185);SuperNatural:(SN00370243 SN00399234);ZINC bio:(ZINC04228231 ZINC12371978 ZINC12371979 ZINC12371980 ZINC13522357 ZINC13522362);additional;MeSH:(34755 34756 24762165);PubMed;NORMAN:(NS00014313);COCONUT:(CNP0085538 CNP0328281);KNApSAcK:(7347);Natural Products:(UNPD103434 UNPD169231);PubChem:(1079 5136 34755 34756 446470 450572 450573 5284336 6419194 9865603 9865604 12312798 12312799 11112917 16757548 23633161 25009065 25203285 24211902 24762163 24762164 24762165 45266279 44229224 46835140 46835141 56593143 60038769 56846384 58633578 58633579 58766358 58766359 59782663 59854429 59996240 59996241 72187520 71299730 71308396 71308397 71313045 71313047 73897310 73897311 87224684 87629473 88464636 92043185 90472908 102092539 124919296 124919297 124919298 126456347 126970003 129316418 129626578 131697735 132988922 133688915 133688917 134692588 134692589 135030730 135030731 135074394);CHEBI:(59789 33442 15414 142094 142093 33440 67040);PubChem class - bio and metabolites;KEGG:(C00019);PubChem class - safety and toxic;YMDB:(438 297);Training Set;PubChem class - drug;Biocyc:(CPD0-2554 S-ADENOSYLMETHIONINE)"	121497982	399.14496	64.14	"199_mapp_batch_00114_sirius_199"	199	NA	NA	199
"C[S+](CCCN)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O"	179	1	1	1	2	"0.4284356182728837"	-66.9352916458395	1	59.909387168163	"C14H22N6O3S"	"[M + H]+"	"ZUNBITIXDCPNSD"	"InChI=1S/C14H23N6O3S/c1-24(4-2-3-15)5-8-10(21)11(22)14(23-8)20-7-19-9-12(16)17-6-18-13(9)20/h6-8,10-11,14,21-22H,2-5,15H2,1H3,(H2,16,17,18)/q+1"	"decarboxylated SAM"	-1.41722381	"1078;122049;439415;25203490;58682797;101253084"	"COCONUT:(CNP0083359 CNP0083638);HMDB:(988);PubChem:(1078 122049 439415 25203490 58682797 101253084);CHEBI:(15625 57443);PubChem class - bio and metabolites;MeSH:(439415);KEGG:(C01137);YMDB:(130 980);Plantcyc:(S-ADENOSYLMETHIONINAMINE);PubMed;Biocyc:(CPD1UA-29 S-ADENOSYLMETHIONINAMINE)"	19073390	355.15526	53.06	"187_mapp_batch_00114_sirius_187"	187	NA	NA	187
"C=CCOC1=NC(=NC(=N1)OCC=C)OCC=C"	39	1	1	2	2	"0.8335878474699033"	-19.7938355356065	1	58.1332704309161	"C12H15N3O3"	"[M + H]+"	"BJELTSYBAHKXRW"	"InChI=1S/C12H15N3O3/c1-4-7-16-10-13-11(17-8-5-2)15-12(14-10)18-9-6-3/h4-6H,1-3,7-9H2"	"Activator OC"	2.79999995	"7555"	"NORMAN:(NS00010617);COCONUT:(CNP0347422);PubChem class - food;PubChem:(7555);additional;MeSH:(7555);PubChem class - safety and toxic;Training Set;PubMed"	204226630	250.11863	388.61	"371_mapp_batch_00114_sirius_376"	376	NA	NA	376
"C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)NN"	329	1	1	1	2	"0.1659523054007381"	-308.55290711361	1	33.032606210592	"C6H4Cl3N3O2"	"[M + H]+"	"KBWNOFMJVVPCQQ"	"InChI=1S/C6H4Cl3N3O2/c7-1-3(12-10)2(8)5(9)11-4(1)6(13)14/h10H2,(H,11,12)(H,13,14)"	"3,5,6-trichloro-4-hydrazinyl-2-pyridinecarboxylate"	-0.100000001	"1383439;3282540"	"PubChem class - safety and toxic;PubChem:(1383439 3282540);PubMed"	67108930	255.94411	26.09	"16_mapp_batch_00114_sirius_16"	16	NA	NA	16
"C1(=NC(=NN1)Br)[N+](=O)[O-]"	408	1	1	1	1	"N/A"	-142.632282412606	1	21.5378541334598	"C2HBrN4O2"	"[M + Na]+"	"XXAMCWVPBITOGA"	"InChI=1S/C2HBrN4O2/c3-1-4-2(6-5-1)7(8)9/h(H,4,5,6)"	"3-Bromo-5-nitro-[1,2,4]TRIAZOLE"	0.809349	"135428329"	"PubChem:(135428329);PubChem class - safety and toxic"	67108866	214.9176	26.81	"21_mapp_batch_00114_sirius_21"	21	NA	NA	21
"C1=C(C(=C(C(=C1[N+](=O)[O-])O)O)Cl)C=O"	385	1	1	1	1	"0.06544787750223116"	-395.803857226956	1	31.7694572631158	"C7H4ClNO5"	"[M + Na]+"	"CSLHJKBTWPZQQO"	"InChI=1S/C7H4ClNO5/c8-5-3(2-10)1-4(9(13)14)6(11)7(5)12/h1-2,11-12H"	"2-Chloro-3,4-dihydroxy-5-nitrobenzaldehyde"	1.70000005	"5747986"	"PubChem:(5747986);PubChem class - safety and toxic"	67108866	239.96654	26.09	"6_mapp_batch_00114_sirius_6"	6	NA	NA	6
"C1=C(C(=C(C(=C1F)F)CO)F)F"	356	1	1	1	3	"0.1221747811133424"	-115.749457379433	0.104020100502513	12.1821135640188	"C7H4F4O"	"[M + K]+"	"AGWVQASYTKCTCC"	"InChI=1S/C7H4F4O/c8-4-1-5(9)7(11)3(2-12)6(4)10/h1,12H,2H2"	"2,3,5,6-tetrafluorobenyl alcohol"	1.39999998	"2734029"	"MeSH:(2734029);PubChem class - safety and toxic;PubChem:(2734029);PubMed;KEGG Mine"	8657043526	218.98363	24.58	"1_mapp_batch_00114_sirius_1"	1	NA	NA	1
"C1=C(NC(=O)NC1=O)C(=O)O"	118	1	1	1	2	"0.5677547930669864"	-14.20595460266	1	33.6309915982127	"C5H4N2O4"	"[M + H]+"	"PXQPEWDEAKTCGB"	"InChI=1S/C5H4N2O4/c8-3-1-2(4(9)10)6-5(11)7-3/h1H,(H,9,10)(H2,6,7,8,11)"	"Orotonin"	-1.30723917	"967;134668;1492348;54213680;71751342;90470523;126455993;131848467;139035019"	"HMDB:(226);ZINC bio:(ZINC18068666);additional;HSDB:(65-86-1);MeSH:(967);Plantcyc:(OROTATE);PubMed;NORMAN:(NS00003862);COCONUT:(CNP0359081 CNP0403686);KNApSAcK:(7300);Natural Products:(UNPD125358);PubChem:(967 134668 1492348 54213680 71751342 90470523 126455993 131848467 139035019);CHEBI:(30839 16742);PubChem class - bio and metabolites;KEGG:(C00295);PubChem class - safety and toxic;YMDB:(405);Training Set;PubChem class - drug;Biocyc:(OROTATE SMA-0000029 CPD1UA-8 SMA-0000114)"	120580990	157.02464	49.24	"174_mapp_batch_00114_sirius_174"	174	NA	NA	174
