"feature_id_full","feature_id","feature_mz","feature_rt","A_vs_B_p_value","A_vs_C_p_value","A_vs_D_p_value","B_vs_C_p_value","B_vs_D_p_value","C_vs_D_p_value","A_vs_B_p_value_minus_log10","A_vs_C_p_value_minus_log10","A_vs_D_p_value_minus_log10","B_vs_C_p_value_minus_log10","B_vs_D_p_value_minus_log10","C_vs_D_p_value_minus_log10","C_vs_D_fold_change","B_vs_D_fold_change","A_vs_D_fold_change","B_vs_C_fold_change","A_vs_C_fold_change","A_vs_B_fold_change","C_vs_D_fold_change_log2","B_vs_D_fold_change_log2","A_vs_D_fold_change_log2","B_vs_C_fold_change_log2","A_vs_C_fold_change_log2","A_vs_B_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"503_266.08_4.5",503,266.075192299614,4.4943304,0.898148699157043,0.998666320849436,0.0370426809471958,0.947552443510047,0.119916814238535,0.0482563786990392,0.0466517547835368,0.0005795960792906,1.4312975889869,0.0233967441074025,0.921119917659802,1.31644527194305,1.51071268802617,1.38317637673327,1.55108980487898,0.9155787117539,1.02672719781388,1.12139697508591,0.59522931042126,0.467985134517356,0.63328221783939,-0.127244175903903,0.038052907418131,0.165297083322034,"Amino acids and Peptides","Small peptides","Aminoacids","Methyl 2-chloro-3-[(4,4-difluorocyclohexanecarbonyl)amino]propanoate",NA,NA,"COC(=O)C(CNC(=O)C1CCC(CC1)(F)F)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H16ClF2NO3/c1-18-10(17)8(12)6-15-9(16)7-2-4-11(13,14)5-3-7/h7-8H,2-6H2,1H3,(H,15,16)","BVHBZFJLTQBXFS"
"505_282.05_4.5",505,282.048850412874,4.49625,0.898452876645313,0.964237558711928,0.0396632304808352,0.995967687989987,0.127648498396955,0.0886645626271086,0.0465046964621859,0.0158159560062454,1.40161191638225,0.00175475108963411,0.893984289686618,1.0522499239188,1.48809214796482,1.42946126094854,1.63017730458279,0.960599962108214,1.09548142352091,1.14041376924133,0.573463866026381,0.515471522805858,0.70502888625457,-0.0579923432205232,0.131565020228189,0.189557363448712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495_188.07_4.4",495,188.071040167488,4.4201584,0.901300034326946,0.562739393937505,0.012323713595943,0.914880124834948,0.00378266262652616,0.00128958278264413,0.0451306123929659,0.249692681485723,1.90925840327516,0.0386358070628304,2.42220239145159,2.88955077381175,1.55574849041215,1.45342192452466,1.35884352252882,0.934226794036367,0.87343393286458,0.934927084558206,0.637608846337154,0.539453574311143,0.442379332286868,-0.0981552720260105,-0.195229514050286,-0.0970742420242751,"Amino acids and Peptides","Small peptides","Aminoacids","(3Ar,5r,6s,7r,7ar)-6-fluoro-5-(hydroxymethyl)-2-methyl-5,6,7,7a-tetrahydro-3ah-pyrano[3,2-d][1,3]oxazol-7-ol",NA,"Cc1ncc(CO)c(CN)c1O","CC1=NC2C(C(C(OC2O1)CO)F)O",NA,NA,NA,NA,"NHZMQXZHNVQTQA","InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3","NHZMQXZHNVQTQA-UHFFFAOYSA-N","InChI=1S/C8H12FNO4/c1-3-10-6-7(12)5(9)4(2-11)14-8(6)13-3/h4-8,11-12H,2H2,1H3","XOBKCFKVDMYWCW"
"615_184.07_5.5",615,184.073686429005,5.4647784,0.909474569193015,0.573975864201085,0.0155657303680286,0.913880060167668,0.0494201684943205,0.14622081811496,0.0412094402107843,0.241106369387162,1.80783049673779,0.039110798385807,1.30609577823728,0.834990790519042,1.21364738497934,1.29055987409162,1.37967054986242,1.0633730110279,1.13679687109934,1.06904807561409,0.279349319586963,0.367997075218228,0.464323808436105,0.0886477556312646,0.184974488849142,0.0963267332178767,"Fatty acids","Spingolipids","Sphingoid bases","Chop",NA,"C[N+](C)(C)CCCC(=O)[O-]","C[N+](C)(C)CCOP(=O)(O)O",NA,NA,NA,NA,"JHPNVNIEXXLNTR","InChI=1S/C7H15NO2/c1-8(2,3)6-4-5-7(9)10/h4-6H2,1-3H3","JHPNVNIEXXLNTR-UHFFFAOYSA-N","InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1","YHHSONZFOIEMCP"
"864_550.21_8.3",864,550.206052134434,8.273321,0.93479651236156,0.0471447834818287,0.863022619207152,0.0169758926772602,0.544007800135025,0.171566674163853,0.0292829165889195,1.32656635447256,0.0639778215870874,1.7701673790731,0.2643948732222,0.765567067491525,0.788245061840343,1.19687124308667,1.10362854955982,1.51839992538906,1.40010842184427,0.922094632931119,-0.343283868076772,0.259267958503929,0.142254683093802,0.602551826580702,0.485538551170574,-0.117013275410128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458_144.1_4.2",458,144.102448612397,4.233554,0.946264800995585,0.971367671889249,2.80163521271248e-08,0.999493647179986,1.84849962003852e-08,2.00759712187804e-08,0.0239873144240373,0.012616354387523,7.55258841274028,0.000219961929500745,7.73318063436065,7.69732343560075,1.76465684704262,1.77461036626709,1.7264678219529,1.00564048429084,0.978358951116344,0.972871484789385,0.819387666101771,0.827502301034454,0.787823445374852,0.00811463493268324,-0.0315642207269187,-0.0396788556596018,"Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","2-Heptynoic acid",NA,"CN1CCCC1CC(=O)O","CCCCC#CC(=O)O",NA,NA,NA,NA,"WQGHBXNTZFIOSX","InChI=1S/C7H13NO2/c1-8-4-2-3-6(8)5-7(9)10/h6H,2-5H2,1H3,(H,9,10)","WQGHBXNTZFIOSX-UHFFFAOYSA-N","InChI=1S/C7H10O2/c1-2-3-4-5-6-7(8)9/h2-4H2,1H3,(H,8,9)","UEERQXQKEJPYBR"
"771_198.09_6.6",771,198.08536039208,6.5713086,0.946448880997469,0.0430463579901889,0.986752926587591,0.108366165859151,0.99645080014889,0.0760799387699347,0.0239028379075314,1.36606358687406,0.00579157686661809,0.965106292283915,0.00154413976464066,1.11872984559601,0.712553500723579,0.969572347199556,1.05171566213393,1.36070112098948,1.47598132781039,1.08472118163397,-0.488929754644212,-0.0445795420407838,0.072744715774592,0.444350212603429,0.561674470418804,0.117324257815376,"Amino acids and Peptides","Small peptides","Aminoacids","3-[(3-Hydroxypropyl)amino]-1-(2,2,2-trifluoroethyl)urea",NA,"CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O","C(CNNC(=O)NCC(F)(F)F)CO",NA,NA,NA,NA,"KBOJOGQFRVVWBH","InChI=1S/C8H11N3O3/c1-5(12)11-7(8(13)14)2-6-3-9-4-10-6/h3-4,7H,2H2,1H3,(H,9,10)(H,11,12)(H,13,14)/t7-/m0/s1","KBOJOGQFRVVWBH-ZETCQYMHSA-N","InChI=1S/C6H12F3N3O2/c7-6(8,9)4-10-5(14)12-11-2-1-3-13/h11,13H,1-4H2,(H2,10,12,14)","RTGSOZPWDMOYEO"
"669_126.02_5.9",669,126.022318314462,5.868038,0.958939795654222,0.00032046780450945,0.519932780971798,0.000688404483079053,0.799579409590937,0.00305275875146649,0.018208657934556,3.49421559493214,0.28405280009603,3.16215631009033,0.0971383981659445,2.51530751507463,0.695500834750737,1.09535281307203,1.15508060155503,1.57491229103211,1.66078966960407,1.05452835631607,-0.523875848574159,0.131395636662862,0.207993526452163,0.655271485237021,0.731869375026322,0.0765978897893011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99_298.1_2",99,298.096958898835,2.0365114,0.958941329106264,0.103687135570182,0.00568388571235678,0.225876477191061,0.0134076819203749,0.375808523421472,0.0182079634496354,0.98427512304639,2.24535466314988,0.646128994214836,1.87264630165716,0.425033374227685,1.15254408383494,1.41566227406749,1.49830183534436,1.22829338497583,1.29999525081848,1.05837519498166,0.204821933573246,0.501477131493083,0.583328286339942,0.296655197919837,0.378506352766696,0.0818511548468585,"Carbohydrates","Nucleosides","Purine nucleosides","[(1R,2R,4R,5R)-4-(6-methylsulfanylpurin-9-yl)-3,6-dioxabicyclo[3.1.0]hexan-2-yl]methanol","CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N","CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O","CSC1=NC=NC2=C1N=CN2C3C4C(O4)C(O3)CO","InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1",NA,"WUUGFSXJNOTRMR-IOSLPCCCSA-N","WUUGFSXJNOTRMR","WUUGFSXJNOTRMR","InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1","WUUGFSXJNOTRMR-IOSLPCCCSA-N","InChI=1S/C11H12N4O3S/c1-19-10-6-9(12-3-13-10)15(4-14-6)11-8-7(18-8)5(2-16)17-11/h3-5,7-8,11,16H,2H2,1H3","ZZXHCDQKBMJJOK"
"844_110.07_7.8",844,110.071679371145,7.796069,0.962332187885456,0.0144974531017232,0.980486126825003,0.00629965860036741,0.825641548038397,0.0282005276985648,0.0166749877720784,1.83870828749065,0.00855854690794874,2.20068298578357,0.0832084605451175,1.54974276492778,0.721938673994429,1.11144385717005,1.04639988025826,1.5395266900172,1.4494304266436,0.941477946463797,-0.470051804148612,0.152435074745435,0.0654342808580082,0.622486878894047,0.53548608500662,-0.0870007938874266,"Amino acids and Peptides","Small peptides","Imidazole alkaloids","n-Hydroxyhistamine",NA,NA,"C1=C(NC=N1)CCNO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H9N3O/c9-8-2-1-5-3-6-4-7-5/h3-4,8-9H,1-2H2,(H,6,7)","RQLLCBPTFACWDH"
"494_205.1_4.4",494,205.097334378233,4.4177604,0.96937559285585,0.727003620568685,0.00406150434927888,0.929835322640723,0.00192258757273034,0.000725870108554072,0.0135079192341234,0.138463426294902,2.39131307736333,0.0315939598343988,2.71611386921841,3.13914108754396,1.63685160812912,1.5296150020576,1.45885569931528,0.934486055095682,0.891257150049612,0.953740449297936,0.710923537499274,0.613168578070401,0.54483718813729,-0.0977549594288732,-0.166086349361983,-0.0683313899331103,"Alkaloids","Tryptophan alkaloids","Simple indole alkaloids","Trans-3-Indoleacrylic Acid","C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N","NC(Cc1c[nH]c2ccccc12)C(=O)O","C1=CC=C2C(=C1)C(=CN2)C=CC(=O)O","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",NA,"QIVBCDIJIAJPQS-VIFPVBQESA-N","QIVBCDIJIAJPQS","QIVBCDIJIAJPQS","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)","QIVBCDIJIAJPQS-UHFFFAOYSA-N","InChI=1S/C11H9NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-7,12H,(H,13,14)","PLVPPLCLBIEYEA"
"496_146.06_4.4",496,146.060449066198,4.420801,0.979252249630317,0.624338431148237,0.00564687977861511,0.836421828751147,0.00291645892939019,0.000742330624247667,0.00910542207684341,0.204579931251776,2.24819145824149,0.0775746415855182,2.53514413507995,3.12940262261122,1.62778024248026,1.4846410094363,1.42644554529886,0.912064768137341,0.876313342595542,0.960801659278198,0.702905942550064,0.570114125290367,0.512424672943597,-0.132791817259697,-0.190481269606468,-0.0576894523467707,"Amino acids and Peptides","Small peptides","Aminoacids","4-amino-2-(18F)fluoranyl-5-oxohexanoic acid",NA,"O=Cc1cccc2[nH]ccc12","CC(=O)C(CC(C(=O)O)F)N",NA,NA,NA,NA,"JFDDFGLNZWNJTK","InChI=1S/C9H7NO/c11-6-7-2-1-3-9-8(7)4-5-10-9/h1-6,10H","JFDDFGLNZWNJTK-UHFFFAOYSA-N","InChI=1S/C6H10FNO3/c1-3(9)5(8)2-4(7)6(10)11/h4-5H,2,8H2,1H3,(H,10,11)","HQQYBPPRNQSDMI"
"631_114.06_5.5",631,114.055249664264,5.526827,0.979736105464522,0.857094142332887,0.000831344008952906,0.652392614199855,0.000454384591871526,0.00304860019894271,0.00889088693419329,0.0669714730007294,3.08021922859289,0.185490964293939,3.34257640392254,2.51589952636528,1.45086379161113,1.64071615192903,1.57335662901666,1.1308547097361,1.08442752387493,0.958945047969954,0.536912084262692,0.71432567052431,0.653845720085025,0.177413586261618,0.116933635822334,-0.0604799504392841,"Amino acids and Peptides","Small peptides","Aminoacids","3-hydroxypyrrolidine-2-carboxylic acid",NA,"O=C1C=C[C@@H](O)CN1","C1CNC(C1O)C(=O)O",NA,NA,NA,NA,"OJUNZJSEHXGBLM","InChI=1S/C5H7NO2/c7-4-1-2-5(8)6-3-4/h1-2,4,7H,3H2,(H,6,8)/t4-/m1/s1","OJUNZJSEHXGBLM-SCSAIBSYSA-N","InChI=1S/C5H9NO3/c7-3-1-2-6-4(3)5(8)9/h3-4,6-7H,1-2H2,(H,8,9)","BJBUEDPLEOHJGE"
"579_212.1_5",579,212.103261846006,4.998035,0.981149649290212,0.0466457030560321,0.979237235773679,0.0884465380180426,0.99999918965305,0.0903692193945458,0.00826474704993463,1.33118835674074,0.00911208071365363,1.05331916161334,3.5192935130229e-07,1.04397946912029,0.704472335751955,1.00206240766349,1.06621123662558,1.42242974891822,1.51348914998558,1.06401680022272,-0.505385041094959,0.00297236125059353,0.0924932916072325,0.508357402345552,0.597878332702192,0.0895209303566389,"Alkaloids","Small peptides","Aminoacids","4-Oxo-4-(pyridin-3-ylamino)butanoate",NA,"O=C1CCC(C(=O)O)N1","C1=CC(=CN=C1)NC(=O)CCC(=O)O",NA,NA,NA,NA,"ODHCTXKNWHHXJC","InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)","ODHCTXKNWHHXJC-UHFFFAOYSA-N","InChI=1S/C9H10N2O3/c12-8(3-4-9(13)14)11-7-2-1-5-10-6-7/h1-2,5-6H,3-4H2,(H,11,12)(H,13,14)","CRCDHMGBWOILNF"
"655_217.13_5.8",655,217.130121159382,5.761304,0.985200046338041,0.650020918827957,0.000156069313795748,0.836926425036271,9.52331863890432e-05,3.05961694095913e-05,0.00647557640626464,0.187072666764278,3.80668247912367,0.0773127195518175,4.02121168445043,4.5143329430744,1.75930698352832,1.62465647262728,1.57486612873075,0.923463891087962,0.895162779137233,0.969353309616269,0.81500724231644,0.70013469806094,0.655229197739694,-0.1148725442555,-0.159778044576747,-0.0449055003212464,"Amino acids and Peptides","Small peptides","Dipeptides","(2S)-5-(diaminomethylideneamino)-2-(1,2-dihydroxyethylamino)pentanoic acid","CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O","CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O","C(CC(C(=O)O)NC(CO)O)CN=C(N)N","InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)/t6-/m0/s1",NA,"SNEIUMQYRCDYCH-LURJTMIESA-N","SNEIUMQYRCDYCH","SNEIUMQYRCDYCH","InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)/t6-/m0/s1","SNEIUMQYRCDYCH-LURJTMIESA-N","InChI=1S/C8H18N4O4/c9-8(10)11-3-1-2-5(7(15)16)12-6(14)4-13/h5-6,12-14H,1-4H2,(H,15,16)(H4,9,10,11)","OZHBLXYWWMTJQP"
"422_103.05_4",422,103.054549976181,4.0203104,0.986065863037774,0.958395763529075,0.0114419795248368,0.998501342188163,0.00636240869622262,0.00484464363013382,0.00609407593245757,0.0184551146960119,1.94149883372979,0.00065134701308705,2.19637843695557,2.3147381639504,1.48100206886283,1.45526229586682,1.403268781626,0.982620029007944,0.947513046152246,0.964272066699941,0.566573655978595,0.541279207320341,0.488791368743903,-0.0252944486582538,-0.077782287234692,-0.0524878385764381,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Capillin",NA,NA,"CC(=O)C1=CC=CC=C1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3","KWOLFJPFCHCOCG"
"179_689.56_2.5",179,689.558958827762,2.5337596,0.986440343127195,0.0599222448001396,0.99927173692858,0.033568170561026,0.966542402746585,0.0740702100652119,0.00592917440985242,1.22241192551466,0.000316395856990005,1.47407232681577,0.0147790884798053,1.13035642367522,0.765585065117131,1.05408723127045,1.01410068987928,1.37683881164685,1.32460876796771,0.962065244502613,-0.385365408600013,0.0759942625290579,0.0202009043901836,0.46135967112907,0.405566312990196,-0.0557933581388742,"Fatty acids","Spingolipids","Ceramides",NA,NA,"CCCCCCCC/C=C\CCCCCCCC(=O)NCCO","CCCCC=CCCC=CC(C(CO)NC(=O)CCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)O",NA,NA,NA,NA,"BOWVQLFMWHZBEF","InChI=1S/C20H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h9-10,22H,2-8,11-19H2,1H3,(H,21,23)/b10-9-","BOWVQLFMWHZBEF-KTKRTIGZSA-N","InChI=1S/C45H69NO3/c1-3-5-7-9-11-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-35-37-39-41-45(49)46-43(42-47)44(48)40-38-36-34-12-10-8-6-4-2/h5,7,10-13,15-16,18-19,21-22,24-25,27-28,30-31,33,35,38,40,43-44,47-48H,3-4,6,8-9,14,17,20,23,26,29,32,34,36-37,39,41-42H2,1-2H3,(H,46,49)","AUYBPQCREKFTFK"
"694_187.11_6",694,187.108215189349,6.0219216,0.988767763317248,0.997917276750309,0.00118565253505099,0.95969651168005,0.00071722926289508,0.0015829785165874,0.00490570127796912,0.000905458452001804,2.92604256579417,0.017866083773764,3.14434199956914,2.80052497913061,1.49777441154815,1.57509623703403,1.52477803342907,1.05162448022193,1.01802916492145,0.968053886218592,0.582820347529043,0.65543997873962,0.608599240460162,0.0726196312105766,0.0257788929311186,-0.0468407382794581,"Amino acids and Peptides","Small peptides","Aminoacids","2-amino-6-[(carboxymethyl)amino]hexanoic acid",NA,"CC(=O)N[C@@H]1CCN[C@H](C(=O)O)C1","C(CCNCC(=O)O)CC(C(=O)O)N",NA,NA,NA,NA,"GOIIOCZFZDAMIJ","InChI=1S/C8H14N2O3/c1-5(11)10-6-2-3-9-7(4-6)8(12)13/h6-7,9H,2-4H2,1H3,(H,10,11)(H,12,13)/t6-,7+/m1/s1","GOIIOCZFZDAMIJ-RQJHMYQMSA-N","InChI=1S/C8H16N2O4/c9-6(8(13)14)3-1-2-4-10-5-7(11)12/h6,10H,1-5,9H2,(H,11,12)(H,13,14)","NUXSIDPKKIEIMI"
"810_378.12_7.1",810,378.116213275303,7.0576687,0.989940807208054,0.0366178298812837,0.0148216083005138,0.0215922531057866,0.00874822515377049,0.953496437378309,0.00439077294938348,1.43630739729566,1.829104668277,1.66570203759371,2.05808004801874,0.0206809253026449,1.04762183799278,1.53621980152459,1.47597277360488,1.46638772294777,1.40887934947291,0.960782286584303,0.0671180385272996,0.619384650878541,0.561666109103258,0.552266612351241,0.494548070575958,-0.0577185417752825,"Carbohydrates","Amino acid glycosides","Cyanogenic glycosides","2-{[4-hydroxy-2-(2-hydroxyethyl)-5-(hydroxymethyl)pyrrolidin-3-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",NA,NA,"C(CO)C1C(C(C(N1)CO)O)OC2C(C(C(C(O2)CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H25NO9/c15-2-1-5-12(8(18)6(3-16)14-5)23-13-11(21)10(20)9(19)7(4-17)22-13/h5-21H,1-4H2","IUJDTJSEAKUOOC"
"773_293.08_6.6",773,293.084669504595,6.5821075,0.990590067306626,0.939606602864687,0.00379632662945528,0.992493085821587,0.00230865577318473,0.00146930250167898,0.00410603102300503,0.0270539399812532,2.42063642868219,0.0032725100560221,2.63664081673677,2.83288878195976,1.60745060514423,1.55601282949849,1.50402031923586,0.968000400459504,0.93565569879574,0.966586065823517,0.68477440610169,0.637853955553888,0.588824057881771,-0.0469204505478021,-0.0959503482199194,-0.0490298976721174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461_130.09_4.3",461,130.086533162924,4.255574,0.99084019362868,0.99580145703847,1.40290763117612e-07,0.999879455701479,1.08364881956646e-07,1.15040701631486e-07,0.00399638448720155,0.00182724260835558,6.85297092240792,5.23548792772787e-05,6.96511143775595,6.93914847819769,1.78349938890165,1.79092645632902,1.75950027000651,1.00416432294487,0.986543803129688,0.982452553419237,0.834710721479687,0.84070609485158,0.815165735478328,0.00599537337189323,-0.0195449860013583,-0.0255403593732517,"Amino acids and Peptides","Small peptides","Aminoacids","2-amino-5-hydroxyhexanoic acid",NA,NA,"CC(CCC(C(=O)O)N)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H13NO3/c1-4(8)2-3-5(7)6(9)10/h4-5,8H,2-3,7H2,1H3,(H,9,10)","CQUIPUAMBATVOP"
"661_239.11_5.8",661,239.111945617126,5.7759867,0.993183184924948,0.993183184924948,0.000325798672619393,1,0.000219112690160617,0.000219112690160617,0.00297064187233308,0.00297064187233308,3.48705068944202,0,3.65933246905211,3.65933246905211,1.72593418367945,1.72593418367945,1.67442688866067,1,0.970156860263945,0.970156860263945,0.787377450212289,0.787377450212289,0.743667384304162,0,-0.0437100659081271,-0.0437100659081271,"Alkaloids","Small peptides","Aminoacids","[(carbamoylamino)imino](phenyl)methyl acetate","COc1c(O)cc2c(c1O)C(=O)OC(C)C2O","CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O","CC(=O)OC(=NNC(=O)N)C1=CC=CC=C1","InChI=1S/C11H12O6/c1-4-8(13)5-3-6(12)10(16-2)9(14)7(5)11(15)17-4/h3-4,8,12-14H,1-2H3","ZLLQQKITWRWKTD-UHFFFAOYSA-N","ZLLQQKITWRWKTD-UHFFFAOYSA-N","ZLLQQKITWRWKTD","SNEIUMQYRCDYCH","InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)/t6-/m0/s1","SNEIUMQYRCDYCH-LURJTMIESA-N","InChI=1S/C10H11N3O3/c1-7(14)16-9(12-13-10(11)15)8-5-3-2-4-6-8/h2-6H,1H3,(H3,11,13,15)","WBDASBJWTYTGTM"
"731_247.11_6.3",731,247.108984985734,6.3154955,0.994144616116049,0.999511246047416,0.00166212145351929,0.983269720792146,0.00252223633491799,0.00139032304955811,0.00255043510686569,0.000212315033749258,2.77933724489243,0.00732733447293759,2.59821422222687,2.85688427719943,0.667422762940245,0.683611768840044,0.672237530858567,1.02425599904397,1.00721397019351,0.98336155329687,-0.583327203361159,-0.548750860686334,-0.572957004678163,0.0345763426748254,0.0103701986829959,-0.0242061439918296,"Carbohydrates","Small peptides","Pyrimidine nucleosides","(4R)-1-[(2R,5R,6R)-4-fluoro-5-hydroxy-6-(hydroxymethyl)oxan-2-yl]-4-hydroxy-1,3-diazinan-2-one",NA,"C[C@@H]1N[C@H](C(=O)O)Cc2c1[nH]c1ccc(O)cc21","C1CN(C(=O)NC1O)C2CC(C(C(O2)CO)O)F",NA,NA,NA,NA,"WYQWRMWMBQUYSD","InChI=1S/C13H14N2O3/c1-6-12-9(5-11(14-6)13(17)18)8-4-7(16)2-3-10(8)15-12/h2-4,6,11,14-16H,5H2,1H3,(H,17,18)/t6-,11-/m0/s1","WYQWRMWMBQUYSD-KGFZYKRKSA-N","InChI=1S/C10H17FN2O5/c11-5-3-8(18-6(4-14)9(5)16)13-2-1-7(15)12-10(13)17/h5-9,14-16H,1-4H2,(H,12,17)","NRFWTQVRUFKQHC"
"480_138.06_4.4",480,138.05532398871,4.3628244,0.994777509736408,0.789006206659758,0.0287049438575948,0.654179889726156,0.0188015531233386,0.139400161063501,0.00227404196642216,0.102919580431287,1.54204329820798,0.184302810738708,1.72580627387273,0.855736724452147,1.30450343890708,1.53750437113883,1.48296589424993,1.17861273897979,1.13680489450635,0.96452792075739,0.383500747365518,0.620590512052752,0.568485418586682,0.237089764687234,0.184984671221164,-0.05210509346607,"Amino acids and Peptides","Small peptides","Aminoacids",NA,NA,NA,"CC1=CC(=C(C=C1)O)N(O)O",NA,NA,NA,NA,"DYFSAZGSIBFUAI","nan","nan","InChI=1S/C7H9NO3/c1-5-2-3-7(9)6(4-5)8(10)11/h2-4,9-11H,1H3","APPXSZYRPQJIER"
"387_339.29_3.8",387,339.290067048394,3.7943807,0.998842149753881,0.0372104349164403,0.222734216020761,0.0478851333142216,0.275107226997452,0.70458306703102,0.000503139308988473,1.42933525390466,0.652213062321234,1.31979929914823,0.56049800065398,0.152067798258603,0.86809282319729,1.36461026961719,1.40357473156825,1.57196354255201,1.61684867569659,1.02855354588676,-0.204078779859877,0.448488978710349,0.48910588037529,0.652567758570226,0.693184660235167,0.0406169016649416,"Fatty acids","Glycerolipids","Monoacylglycerols","Monoolein","CCCCCCCC/C=C/CCCCCCCC(=O)OCC(CO)O","CCCCCCCCCCCCCCCCC1=C[C@@](C)(O)OC1=O","CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O","InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3/b10-9+",NA,"RZRNAYUHWVFMIP-MDZDMXLPSA-N","RZRNAYUHWVFMIP","WHCKIJDTXPOBQD","InChI=1S/C21H38O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-18-21(2,23)24-20(19)22/h18,23H,3-17H2,1-2H3/t21-/m0/s1","WHCKIJDTXPOBQD-NRFANRHFSA-N","InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3","RZRNAYUHWVFMIP"
