structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0.368	0.437	-65.493	1.000	0.333	11.623	C5H9NO4	[M - H2O + H]+	C5H8NO3+	JJIHLJJYMXLCOY	InChI=1S/C5H9NO4/c1-3(8)6-4(2-7)5(9)10/h4,7H,2H2,1H3,(H,6,8)(H,9,10)	N-Acetylserine	CC(=O)NC(CO)C(=O)O	-1.480	101115822;101115823;144230687;40475225;40475226;163321971;74686811;146236560;142386424;10844522;65249;352294;150688276;18603707	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0002931);MiMeDB:(MMDBc0000418);BloodExposome:(65249 352294);SUPERNATURAL:(SN0167024);MESH:(65249);FooDB:(FDB000970);PUBCHEM:(101115822 101115823 144230687 40475225 40475226 163321971 74686811 146236560 142386424 10844522 65249 352294 150688276 18603707);COCONUT:(CNP0157865);NORMAN:(NS00014885 NS00068238);METACYC:(CPD-20329 CPD-22836);CHEBI:(45441 170015);DSSTox:(DTXSID30167615 DTXSID401316393 DTXSID60326233);LOTUS:(Q27093355);YMDB:(YMDB00810);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	139376003182	130.050	108	1.805	695994794909703880	695994644086720620	41	
1	1	0.354	0.354	-333.419	1.000	0.333	62.738	C13H21NO4	[M + H3N + H]+	C13H25N2O4+	SHLNPFUGAIEFDO	InChI=1S/C13H21NO4/c1-2-3-4-5-6-10(15)9-12(16)14-11-7-8-18-13(11)17/h11H,2-9H2,1H3,(H,14,16)		CCCCCCC(=O)CC(=O)NC1CCOC1=O	2.500	87606813;11594054	COCONUT:(CNP0467045);SUPERNATURAL:(SN0345676);PUBCHEM:(87606813 11594054)	3145730	273.182	108	1.805	695994801419264414	695994644132857968	42	
1	1	0.279	0.279	-59.071	1.000	0.333	41.552	C6H7NO3	[M - H2O + H]+	C6H6NO2+	UIKHBHZWFAEKPI	InChI=1S/C6H7NO3/c8-6(9,10)5-3-1-2-4-7-5/h1-4,8-10H	Pyridin-2-ylmethanetriol	C1=CC=NC(=C1)C(O)(O)O	-1.300	87644314	PUBCHEM:(87644314)	2	124.040	108	1.808	695994802740470354	695994644195772532	43	
1	1	0.050	0.050	-104.878	1.000	0.498	18.695	C9H12O2	[M - H2O + H]+	C9H11O+	XEAWKKKDACPXKB	InChI=1S/C9H12O2/c1-11-7-9-4-2-8(6-10)3-5-9/h2-5,10H,6-7H2,1H3	[4-(Methoxymethyl)phenyl]methanol	COCC1=CC=C(C=C1)CO	0.700	14448377	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(14448377);DSSTox:(DTXSID10560408);PUBMED	137506062402	135.081	109	1.822	695994771971053229	695994644262881400	44	
1	3	-Infinity	-Infinity	-401.336	0.027	0.333	78.431	C16H33N2O3	[M + H3N + H]+	C16H37N3O3+	BPYHASHQFTWCAD	InChI=1S/C16H33N2O3/c1-6-7-8-17-11-13(19)12-21-14-9-15(2,3)18(20)16(4,5)10-14/h13-14,17,19H,6-12H2,1-5H3		CCCCNCC(COC1CC(N(C(C1)(C)C)[O])(C)C)O	1.600	58582973	PUBCHEM:(58582973)	2	319.285	109	1.824	695994773405505377	695994644304824444	45	
1	1	0.718	0.718	-222.787	0.999	0.333	102.854	C27H50N4O4	[M + H3N + H]+	C27H54N5O4+	AGPQCYOMAWMTIP	InChI=1S/C27H50N4O4/c1-3-5-7-9-11-13-15-17-19-23(28)24(32)25(33)30-21-22-31-27(35)26(34)29-20-18-16-14-12-10-8-6-4-2/h28H,3-22H2,1-2H3,(H,29,34)(H,30,33)(H,31,35)	N-decyl-N'-[2-[(3-imino-2-oxotridecanoyl)amino]ethyl]oxamide	CCCCCCCCCCC(=N)C(=O)C(=O)NCCNC(=O)C(=O)NCCCCCCCCCC	7.500	145654319	PUBCHEM:(145654319)	2	512.416	110	1.830	695994811456234684	695994644355156096	46	
1	1	0.054	0.054	-114.742	0.999	0.030	22.896	C7H12NO2	[M + Na]+	C7H12NNaO2+	AIZBLAKQKNTTAU	InChI=1S/C7H12NO2/c1-6(9)8-4-2-7(10)3-5-8/h7,10H,1-5H2		[CH2]C(=O)N1CCC(CC1)O	-0.400	57586008	PUBCHEM:(57586008)	2	165.076	110	1.832	695994781458569708	695994644392904836	47	
1	2	0.045	0.045	-259.499	0.248	0.804	41.057	C13H22N4O3	[M + K]+	C13H22KN4O3+	WWKKPNCGPGIDLB	InChI=1S/C13H22N4O3/c1-8(2)14-12(19)15-5-6-16-10(7-15)11(18)17(9(3)4)13(16)20/h8-10H,5-7H2,1-4H3,(H,14,19)	1,3-dioxo-N,2-bis(propan-2-yl)-octahydroimidazo[1,5-a]pyrazine-7-carboxamide	CC(C)NC(=O)N1CCN2C(C1)C(=O)N(C2=O)C(C)C	0.100	7161700;78455019	COCONUT:(CNP0025548);SUPERNATURAL:(SN0421808);PUBCHEM:(7161700 78455019);PUBMED	3145794	321.131	110	1.832	695994805525488522	695994644434847880	48	
1	1	0.255	0.255	-93.473	0.998	0.998	81.094	C24H50O7	[M + H3N + H]+	C24H54NO7+	OJCFEGKCRWEVSN	InChI=1S/C24H50O7/c1-2-3-4-5-6-7-8-9-10-11-13-26-15-17-28-19-21-30-23-24-31-22-20-29-18-16-27-14-12-25/h25H,2-24H2,1H3	Hexaethylene glycol monododecyl ether	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO	4.111	101195883;101208026;101208028;101363088;18282	NORMAN:(NS00013819);PUBCHEMANNOTATIONSAFETYANDTOXIC;MESH:(18282);PUBCHEM:(101195883 101208026 101208028 101363088 18282);DSSTox:(DTXSID6058633);PUBMED	137506324550	468.390	110	1.833	695994781924137515	695994644472596620	49	
1	1	0.377	0.377	-92.547	1.000	1.000	105.857	C20H42O5	[M + H3N + H]+	C20H46NO5+	WPMWEFXCIYCJSA	InChI=1S/C20H42O5/c1-2-3-4-5-6-7-8-9-10-11-13-22-15-17-24-19-20-25-18-16-23-14-12-21/h21H,2-20H2,1H3		CCCCCCCCCCCCOCCOCCOCCOCCO	4.312	101208025;100970417;100970418;78933	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0473023);NORMAN:(NS00013816);HMDB:(HMDB0246913);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(78933);CHEBI:(181087);SUPERNATURAL:(SN0416520);MESH:(78933);PUBCHEM:(101208025 100970417 100970418 78933);DSSTox:(DTXSID3063752);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null)	137664659566	380.337	110	1.834	695994776400238577	695994644510345360	50	
1	2	0.152	0.152	-151.801	0.374	0.320	63.354	C16H25NO7	[M + H3N + H]+	C16H29N2O7+	ORVJOERPHRPKDF	InChI=1S/C16H25NO7/c1-8(2)10(17-14(21)24-15(3,4)5)11(18)9-12(19)22-16(6,7)23-13(9)20/h8-10H,1-7H3,(H,17,21)	tert-butyl N-[1-(2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)-3-methyl-1-oxobutan-2-yl]carbamate	CC(C)C(C(=O)C1C(=O)OC(OC1=O)(C)C)NC(=O)OC(C)(C)C	2.700	58856323;58856327;68890206	PUBCHEM:(58856323 58856327 68890206)	2	361.198	110	1.834	695994798659412010	695994644548094100	51	
1	1	0.404	0.849	-206.187	1.000	1.000	21.498	C36H72NO8P	[M + H]+	C36H73NO8P+	CITHEXJVPOWHKC	InChI=1S/C36H72NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-35(38)42-32-34(33-44-46(40,41)43-31-30-37(3,4)5)45-36(39)29-27-25-23-21-19-17-15-13-11-9-7-2/h34H,6-33H2,1-5H3/p+1		CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC	11.400	5313082;5459377;102014657;102100179;101750936;101750937;136212624;136212625;136212626;136212627;136212628;136212629;136212651;136212652;11039962;11039963;26197;26198;87504;87505;46891699;46891700;46891701;46891702;164516762;164516763;164516764;164516765;164516952;164516953;132939618;132939619	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0007866 HMDB0244821);MiMeDB:(MMDBc0045372);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(5459377 26197 5313082);LIPIDMAPS:(LMGP01010477);SUPERNATURAL:(SN0046832);MESH:(26197 5313082 5459377);PUBCHEM:(5313082 5459377 102014657 102100179 101750936 101750937 136212624 136212625 136212626 136212627 136212628 136212629 136212651 136212652 11039962 11039963 26197 26198 87504 87505 46891699 46891700 46891701 46891702 164516762 164516763 164516764 164516765 164516952 164516953 132939618 132939619);GNPS:(CCMSLIB00003139059);NORMAN:(NS00006318 NS00071718);METACYC:(DIMYRISTOYLPHOSPHATIDYLCHOLINE);CHEBI:(241349 45240);DSSTox:(DTXSID001100720 DTXSID00860227 DTXSID20677031 DTXSID4046816 DTXSID601106564 DTXSID60677030);PUBCHEMANNOTATIONDRUG;LIPID:(PC(14:0_14:0));PUBMED	145078098030	678.506	110	1.837	695994771572594320	695994644669728924	53	
1	1	0.742	0.860	-46.240	0.782	0.500	35.553	C10H23NO	[M + H]+	C10H24NO+	UVYBWDBLVDZIOX	InChI=1S/C10H23NO/c1-2-3-4-5-6-7-8-11-9-10-12/h11-12H,2-10H2,1H3	2-(Octylamino)ethanol	CCCCCCCCNCCO	2.500	154114806;93158	NORMAN:(NS00029300);PUBCHEMANNOTATIONSAFETYANDTOXIC;MESH:(93158);PUBCHEM:(154114806 93158);DSSTox:(DTXSID00789747 DTXSID9067699);PUBMED	137506324550	174.186	110	1.838	695994771287381626	695994644728449184	54	
1	1	0.235	0.235	-353.979	1.000	1.000	8.736	C36H70NO8P	[M + H]+	C36H71NO8P+	FZXABUYSOKZZKG	InChI=1S/C36H70NO8P/c1-6-8-10-12-14-15-16-17-18-19-20-21-23-25-27-29-36(39)45-34(33-44-46(40,41)43-31-30-37(3,4)5)32-42-35(38)28-26-24-22-13-11-9-7-2/h15-16,34H,6-14,17-33H2,1-5H3/p+1	[(2R)-3-decanoyloxy-2-[(E)-octadec-11-enoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	CCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC=CCCCCCC	10.400	134731516;134731517	MiMeDB:(MMDBc0045430);PUBCHEM:(134731516 134731517)	1073741826	676.491	110	1.841	695994771560011407	695994644791363748	55	
1	2	0.078	0.078	-148.331	0.089	0.055	86.898	C22H46O6	[M + H3N + H]+	C22H50NO6+	DWUFLCRYKMCYCB	InChI=1S/C22H46O6/c1-3-5-7-8-9-10-12-24-14-16-26-18-20-28-22-21-27-19-17-25-15-13-23-11-6-4-2/h3-22H2,1-2H3		CCCCCCCCOCCOCCOCCOCCOCCOCCCC	4.000	73555396	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(73555396)	67108866	424.363	110	1.841	695994776081471438	695994644862666920	56	
1	2	0.285	0.285	-173.325	0.014	0.333	128.453	C13H18O3	[M + H3N + H]+	C13H22NO3+	MCHOUIJOPUPQRU	InChI=1S/C13H18O3/c1-8-2-3-9-6-11(9)7-10(13(15)16)4-5-12(8)14/h7,9,11-12,14H,1-6H2,(H,15,16)	6-hydroxy-7-methylidenebicyclo[8.1.0]undec-2-ene-3-carboxylic acid	C=C1CCC2CC2C=C(CCC1O)C(=O)O	1.800	162985064;162985065	COCONUT:(CNP0257540);SUPERNATURAL:(SN0221763);PUBCHEM:(162985064 162985065);LOTUS:(Q110191343)	271581186	240.159	111	1.850	695994780221249922	695994644925581484	57	
1	4	0.029	0.029	-154.672	0.020	0.237	108.588	C16H26O4	[M + H3N + H]+	C16H30NO4+	RHNJVKIVSXGYBD	InChI=1S/C16H26O4/c1-3-15(17)19-13-11-9-7-5-6-8-10-12-14-20-16(18)4-2/h3-4H,1-2,5-14H2	10-(2,3,3-Trideuterioprop-2-enoyloxy)decyl 2,3,3-trideuterioprop-2-enoate	C=CC(=O)OCCCCCCCCCCOC(=O)C=C	4.800	138978382;83079	NORMAN:(NS00009407);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(138978382 83079);DSSTox:(DTXSID40893231)	137506324482	300.217	113	1.877	695994780217055598	695994645001078964	59	
1	1	0.011	0.011	-404.143	1.000	0.333	66.841	C16H35NO4	[M - H2O + H]+	C16H34NO3+	ATJKEOXQOWIKNN	InChI=1S/C16H35NO4/c1-2-3-4-5-6-7-8-17-9-11-19-13-15-21-16-14-20-12-10-18/h17-18H,2-16H2,1H3	3,6,9-Trioxa-12-azaicosan-1-ol	CCCCCCCCNCCOCCOCCOCCO	2.100	85601650	PUBCHEM:(85601650)	2	288.254	113	1.884	695994782305819230	695994645034633400	60	
1	1	0.061	0.061	-174.153	1.000	0.333	41.246	C7H13NO4	[M - H2O + H]+	C7H12NO3+	CEFVHPDFGLDQKU	InChI=1S/C7H13NO4/c1-4(2)5(6(9)10)8-7(11)12-3/h4-5H,1-3H3,(H,8,11)(H,9,10)	2-[(Methoxycarbonyl)amino]-3-methylbutanoic acid	CC(C)C(C(=O)O)NC(=O)OC	0.900	28377959;28377962;154073280;74557118;156769209;122527530;141503071;13821101;59610718;10942966;123182432;117960899	NORMAN:(NS00006330);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(28377959 28377962 154073280 74557118 156769209 122527530 141503071 13821101 59610718 10942966 123182432 117960899);DSSTox:(DTXSID40651353 DTXSID60449173);PUBMED:(null)	137506324546	158.082	113	1.886	695994798864932971	695994645076576444	61	
1	2	0.112	0.112	-162.310	0.052	0.333	105.824	C11H19NO5	[M + H]+	C11H20NO5+	ZIGINAQASFRBCF	InChI=1S/C11H19NO5/c1-6(2)10(11(16)17)12-8(13)4-7(3)5-9(14)15/h6-7,10H,4-5H2,1-3H3,(H,12,13)(H,14,15)(H,16,17)	5-[(1-Carboxy-2-methylpropyl)amino]-3-methyl-5-oxopentanoic acid	CC(C)C(C(=O)O)NC(=O)CC(C)CC(=O)O	0.700	55156760	PUBCHEM:(55156760)	2	246.134	113	1.891	695994790182722936	695994645114325184	62	
1	3	0.048	0.048	-265.646	0.025	0.010	135.028	C16H25NO4	[M + H]+	C16H26NO4+	UVKRYXUFGIPFLZ	InChI=1S/C16H25NO4/c1-13-10-11-14(21-20-13)8-6-4-5-7-9-15(18)17-12-16(2,3)19/h6-11,13-14,19H,4-5,12H2,1-3H3,(H,17,18)	Timuramide A	CC1C=CC(OO1)C=CCCC=CC(=O)NCC(C)(C)O	1.700	102190806;102190807;162865266;162865267;71521889;71524338;78096901	COCONUT:(CNP0128645);SUPERNATURAL:(SN0381198);PUBCHEM:(102190806 102190807 162865266 162865267 71521889 71524338 78096901);PUBMED:(null)	3145794	296.186	114	1.906	695994800903364978	695994645156268228	63	
1	1	0.433	0.433	-131.232	0.998	0.333	116.278	C13H11NO3	[M + H3N + H]+	C13H15N2O3+	SMMBTAPJGULFQN	InChI=1S/C13H11NO3/c1-2-11(15)12(13(16)17)9-7-14-10-6-4-3-5-8(9)10/h2-7,12,14H,1H2,(H,16,17)	2-(1H-indol-3-yl)-3-oxopent-4-enoic acid	C=CC(=O)C(C1=CNC2=CC=CC=C21)C(=O)O	2.100	57089150	PUBCHEM:(57089150)	2	247.108	114	1.907	695994800525877551	695994645206599880	64	
1	1	0.098	0.098	-217.109	0.574	0.333	83.063	C17H26O6	[M + H3N + H]+	C17H30NO6+	NPTNXYBMIOKGGL	InChI=1S/C17H26O6/c1-9-10-6-7-16(2,19)12-11(13(10)23-14(9)18)17(3,21-5)8-22-15(12)20-4/h9-10,13,15,19H,6-8H2,1-5H3		CC1C2CCC(C3=C(C2OC1=O)C(COC3OC)(C)OC)(C)O	1.143		TeroMol:(TKC210087 TKC210088)	8388608	344.207	115	1.910	695994792330206753	695994645248542924	65	
1	1	0.201	0.201	-55.227	0.999	0.329	77.508	C10H10O3	[M + H3N + H]+	C10H14NO3+	NTOVNSVFEZSWFK	InChI=1S/C10H10O3/c1-3-12-9-4-6-10(7-5-9)13-8(2)11/h3-7H,1H2,2H3	4-Vinyloxyphenyl acetate	CC(=O)OC1=CC=C(C=C1)OC=C	2.277	129740743	PUBCHEM:(129740743)	2	196.097	116	1.928	695994799397609624	695994645290485968	66	
1	3	0.040	0.040	-63.489	0.276	0.333	111.587	C8H8O2	[M + H3N + H]+	C8H12NO2+	GBKGJMYPQZODMI	InChI=1S/C8H8O2/c1-7(9)4-5-8-3-2-6-10-8/h2-6H,1H3	4-(furan-2-yl)but-3-en-2-one	CC(=O)C=CC1=CC=CO1	1.332	735940;1549522;212930	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0033128);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0101161);MESH:(735940);FooDB:(FDB011129);PUBCHEM:(735940 1549522 212930);COCONUT:(CNP0253881);NORMAN:(NS00022531);CHEBI:(178011);DSSTox:(DTXSID201328344 DTXSID2025345);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null)	138230890606	154.087	116	1.929	695994794024705715	695994645324040404	67	
1	2	0.035	0.035	-181.062	0.054	0.500	49.772	C5H9FO3	[M + H]+	C5H10FO3+	ANFKGTWWEJMCHJ	InChI=1S/C5H9FO3/c6-2-4-9-3-1-5(7)8/h1-4H2,(H,7,8)	3-(2-Fluoroethoxy)propanoic acid	C(COCCF)C(=O)O	-0.100	67702	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(67702);DSSTox:(DTXSID00188796)	137506062338	137.060	116	1.929	695994796562259756	695994645353400536	68	
1	1	0.078	0.078	-68.147	1.000	0.333	66.963	C10H8O2	[M + H3N + H]+	C10H12NO2+	RISKINCQRSLFRK	InChI=1S/C10H8O2/c11-6-8-5-9-3-1-2-4-10(9)12-7-8/h1-6H,7H2	2H-chromene-3-carbaldehyde	C1C(=CC2=CC=CC=C2O1)C=O	1.400	40066	COCONUT:(CNP0376757);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0326478);PUBCHEM:(40066);DSSTox:(DTXSID40199543)	137509208066	178.087	116	1.932	695994786021972904	695994645391149276	69	
1	1	0.014	0.014	-178.033	0.793	0.333	70.412	C5H7FO2	[M + H3N + H]+	C5H11FNO2+	RHPSOCYWHMIVLQ	InChI=1S/C5H7FO2/c1-3(2)4(6)5(7)8/h1-2H3,(H,7,8)	2-Fluoro-3-methylbut-2-enoate	CC(=C(C(=O)O)F)C	1.500	154304127;55299767	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(154304127 55299767);PUBMED	67108930	136.076	116	1.933	695994773241927498	695994645424703712	70	
1	1	0.026	0.026	-283.901	1.000	1.000	175.861	C14H29NO4	[M + Na]+	C14H29NNaO4+	YKPDWMZVUCGFKL	InChI=1S/C14H29NO4/c1-2-3-4-5-6-7-8-14(19)15(9-10-16)11-13(18)12-17/h13,16-18H,2-12H2,1H3	N-(2,3-dihydroxypropyl)-N-(2-hydroxyethyl)nonanamide	CCCCCCCCC(=O)N(CCO)CC(CO)O	1.300	74049869;138081349	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(74049869 138081349)	16777218	298.201	116	1.934	695994787733249162	695994645458258148	71	
1	2	0.261	0.261	-277.445	0.078	0.086	57.895	C21H36N4O7	[M + H]+	C21H37N4O7+	DJTRXAIMGDFZGM	InChI=1S/C21H36N4O7/c1-5-12(4)17(21(31)32)24-18(28)14-7-6-10-25(14)20(30)13(8-9-15(26)27)23-19(29)16(22)11(2)3/h11-14,16-17H,5-10,22H2,1-4H3,(H,23,29)(H,24,28)(H,26,27)(H,31,32)	H-Val-Glu-Pro-Ile-OH	CCC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(CCC(=O)O)NC(=O)C(C(C)C)N	0.134	14889678;446021	PUBCHEMANNOTATIONBIO;PUBCHEM:(14889678 446021)	16777218	457.266	116	1.939	695994805206721393	695994645537949932	73	
1	5	0.083	0.136	-135.270	0.034	0.017	47.242	C16H29N3O6	[M - H2O + H]+	C16H28N3O5+	FGGKGJHCVMYGCD	InChI=1S/C16H29N3O6/c1-5-9(4)13(16(24)25)19-15(23)12(8(2)3)18-14(22)10(17)6-7-11(20)21/h8-10,12-13H,5-7,17H2,1-4H3,(H,18,22)(H,19,23)(H,20,21)(H,24,25)	2-[[2-[(2-Amino-4-carboxybutanoyl)amino]-3-methylbutanoyl]amino]-3-methylpentanoic acid	CCC(C)C(C(=O)O)NC(=O)C(C(C)C)NC(=O)C(CCC(=O)O)N	-0.040	145455557;18220490	CHEBI:(163388);PUBCHEM:(145455557 18220490)	34	342.203	116	1.939	695994818724964072	695994645500201192	72	
1	1	0.085	0.085	-104.479	0.813	0.500	57.498	C12H24O3	[M + H3N + H]+	C12H28NO3+	SXFMZKKBIUYSHF	InChI=1S/C12H24O3/c1-4-7-8-9-10-13-11-12(14-5-2)15-6-3/h7-8,12H,4-6,9-11H2,1-3H3	1-(2,2-Diethoxyethoxy)hex-3-ene	CCC=CCCOCC(OCC)OCC	2.500	6441665;170932	NORMAN:(NS00057005);PUBCHEM:(6441665 170932);DSSTox:(DTXSID00885935)	137439215618	234.207	116	1.941	695994772516312777	695994645579892976	74	
1	3	0.114	0.114	-263.303	0.158	0.331	48.256	C15H26N2O7	[M + H]+	C15H27N2O7+	RHXXMQNKUJHLIY	InChI=1S/C15H26N2O7/c1-5-8(3)12(13(20)16-9(4)14(21)22)17-11(19)7-10(18)15(23)24-6-2/h8-10,12,18H,5-7H2,1-4H3,(H,16,20)(H,17,19)(H,21,22)	(2S)-2-[[(2S,3S)-2-[[(3S)-4-ethoxy-3-hydroxy-4-oxobutanoyl]amino]-3-methylpentanoyl]amino]propanoic acid	CCC(C)C(C(=O)NC(C)C(=O)O)NC(=O)CC(C(=O)OCC)O	0.200	5494398	PUBCHEMANNOTATIONBIO;PUBCHEM:(5494398)	16777218	347.181	117	1.947	695994782511340143	695994645617641716	75	
1	3	0.037	0.037	-182.598	0.103	0.275	97.129	C18H26O4	[M + H3N + H]+	C18H30NO4+	UWPSYHNXKTURJA	InChI=1S/C18H26O4/c1-7-12(4)16(20)15-13(22-6)10-14(19)18(5,17(15)21)9-8-11(2)3/h8,10,12,21H,7,9H2,1-6H3		CCC(C)C(=O)C1=C(C(C(=O)C=C1OC)(C)CC=C(C)C)O	3.642		TeroMol:(TKC207302)	8388608	324.217	117	1.954	695994783476030096	695994645647001848	76	
1	1	0.038	0.042	-291.375	1.000	0.333	132.397	C14H26N2O7	[M - H2O + H]+	C14H25N2O6+	VKGOUJWNNSMSLM	InChI=1S/C14H26N2O7/c1-5-4-6(17)9(18)14(22-5)23-13-11(20)7(15-2)10(19)8(16-3)12(13)21/h5-8,10-17,19-21H,4H2,1-3H3	(2~{S},4~{S},6~{R})-2-[(2~{S},3~{R},5~{S},6~{R})-3,5-bis(methylamino)-2,4,6-tris(oxidanyl)cyclohexyl]oxy-6-methyl-4-oxidanyl-oxan-3-one	CC1CC(C(=O)C(O1)OC2C(C(C(C(C2O)NC)O)NC)O)O	-2.900	25002129	PUBCHEMANNOTATIONBIO;PUBCHEM:(25002129)	16777218	317.171	118	1.958	695994785371855730	695994645684750588	77	
1	4	0.185	0.185	-136.043	0.019	0.059	23.442	C7H15NO4S	[M + Na]+	C7H15NNaO4S+	DVLFYONBTKHTER	InChI=1S/C7H15NO4S/c9-13(10,11)7-1-2-8-3-5-12-6-4-8/h1-7H2,(H,9,10,11)	3-(n-morpholino)propanesulfonic acid	C1COCCN1CCCS(=O)(=O)O	-3.100	131869305;70807;3830057;3846105;132518199;2723950	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0254880);MiMeDB:(MMDBc0032173);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(70807);SUPERNATURAL:(SN0076539);MESH:(70807);PUBCHEM:(131869305 70807 3830057 3846105 132518199 2723950);COCONUT:(CNP0443612);NORMAN:(NS00003745 NS00078709 NS00114763);METACYC:(CPD0-1958);CHEBI:(44115 39076 39075);DSSTox:(DTXSID3072246 DTXSID4044371);LOTUS:(Q4030654);PUBCHEMANNOTATIONDRUG;PUBMED	138906175598	232.060	119	1.983	695994804376249160	695994645718305024	78	
1	1	0.046	0.046	-135.140	0.904	0.333	133.617	C10H14O3	[M + H3N + H]+	C10H18NO3+	TUVNLXBCCBHMJT	InChI=1S/C10H14O3/c1-7(2)5-9(11)6-8-3-4-13-10(8)12/h3,5,9,11H,4,6H2,1-2H3	Sibiscolactone C	CC(=CC(CC1=CCOC1=O)O)C	1.300	122367773	TeroMol:(TKC022325);PUBCHEM:(122367773)	8388610	200.129	120	1.996	695994797979934690	695994645751859460	79	
1	1	0.044	0.044	-89.728	1.000	0.500	12.725	C8H14O2	[M - H2O + H]+	C8H13O+	OTBOSHAYKJIVFZ	InChI=1S/C8H14O2/c9-7-5-3-1-2-4-6-8-10/h9-10H,3-8H2	Oct-4-yne-1,8-diol	C(CC#CCCCO)CO	0.600	15448485	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(15448485)	67108866	125.097	120	1.997	695994772163991231	695994645814774028	81	
1	1	0.184	0.184	-103.323	1.000	0.333	31.130	C5H11NO3	[M - H2O + H]+	C5H10NO2+	CCAIIPMIAFGKSI	InChI=1S/C5H11NO3/c1-3(7)4(6-2)5(8)9/h3-4,6-7H,1-2H3,(H,8,9)	3-hydroxy-2-(methylamino)butanoic acid	CC(C(C(=O)O)NC)O	-3.100	149875351;163477903;7010354;7010355;21252500;59107755;139665333;55284856;152766893;130189259;91059906;73947530;57501309;143962918	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0147674);SUPERNATURAL:(SN0041617);PUBCHEM:(149875351 163477903 7010354 7010355 21252500 59107755 139665333 55284856 152766893 130189259 91059906 73947530 57501309 143962918);DSSTox:(DTXSID30426638);PUBMED:(null)	137458876482	116.071	120	1.998	695994772520507092	695994645873494292	83	
1	1	0.024	0.024	-270.637	1.000	0.333	70.469	C5H13NO4	[M - H2O + H]+	C5H12NO3+	VMWHZZCFIPURJF	InChI=1S/C5H13NO4/c6-3(1-7)5(10)4(9)2-8/h3-5,7-10H,1-2,6H2	4-Aminopentane-1,2,3,5-tetrol	C(C(C(C(CO)O)O)N)O	-3.300	85688843;126485686;126485687;129685796	MESH:(129685796);PUBCHEM:(85688843 126485686 126485687 129685796);PUBMED:(null)	70	134.082	120	1.998	695994784881122142	695994645902854424	84	
